Name,Time,Memory_Physical,Memory_Virtual,Filename
python,1686454863.792813,50137.25390625,69576.953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454864.9234574,50137.25390625,69576.953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454865.9535275,50137.25390625,69576.953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454866.983693,50137.25390625,69576.953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454868.8848062,50271.54375,69649.517578125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454869.9396758,50547.10546875,69895.6875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454870.9957952,50763.93671875,70165.125390625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454872.078798,51044.583203125,70560.616015625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454873.1647956,51355.0234375,70872.187890625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454874.2517962,51658.413671875,71202.83125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454875.3197918,51958.089453125,71596.482421875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454876.3939822,52254.978125,71976.548828125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454877.450288,52556.241015625,72217.67109375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454878.5016825,52852.86796875,72599.84765625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454879.5643137,53153.769140625,73050.5828125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454880.6201506,53460.782421875,73342.9140625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454881.6967926,53766.55625,73576.837890625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454882.7828026,54063.51640625,74085.823828125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454883.8658004,54369.5,74446.904296875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454884.9737923,54685.1390625,74714.91171875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454886.0497954,54990.94765625,75015.21171875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454887.1357996,55291.28046875,75544.945703125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454888.254801,55612.8578125,75903.567578125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454889.328792,55928.53828125,76077.9421875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454890.415709,56247.028125,76552.0859375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454891.4617996,56546.29453125,77030.668359375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454892.518791,56848.651171875,77263.728125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454893.583793,57152.16953125,77511.953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454894.6667974,57455.4265625,78015.615625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454895.7447922,57756.205078125,78404.22578125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454896.8767943,58079.76875,78646.45546875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454897.9533913,58389.42578125,78988.923046875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454899.024795,58688.43515625,79454.70703125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454900.0885522,58996.9546875,79772.54375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454901.147817,59300.1578125,80056.441796875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454902.2318034,59612.441015625,80462.2859375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454903.3537898,59940.268359375,80949.490625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454904.4570994,60252.702734375,81179.34140625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454905.523803,60560.6328125,81509.7984375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454906.6217968,60861.94765625,81992.8359375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454907.71779,61171.80859375,82329.76328125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454908.785794,61474.68125,82595.626953125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454909.8647938,61782.298046875,82960.154296875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454910.936825,62084.167578125,83389.706640625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454912.063802,62407.975390625,83749.0453125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454913.1469178,62715.205859375,83977.07578125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454914.2027907,63025.114453125,84444.758984375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454915.3027916,63341.852734375,84901.677734375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454916.3907967,63641.213671875,85137.089453125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454917.4847944,63949.86328125,85398.160546875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454918.5508132,64259.58984375,85920.778125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454919.6607955,64581.923046875,86309.460546875,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454920.7618752,64891.703515625,86513.950390625,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454921.8115737,65183.736328125,86861.098828125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454952.7610157,65458.880859375,87140.449609375,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454957.8226264,18504.31171875,31728.748828125,BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454977.2610202,13770.258984375,25438.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454978.3710668,13597.70390625,25438.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454979.4016473,13534.138671875,25438.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454980.4468002,8713.863671875,19736.15078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454981.528803,8104.383984375,18590.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454982.619799,8510.928125,19211.35078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454983.6932397,8915.72421875,19614.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454984.7638018,9322.64921875,19908.95078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
python,1686454985.8528018,9737.37109375,20638.55078125,BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML
