Filename,Row,Columm,Estimated_Time,100,200,300,400,500,600,700,800,900,1000,2000,3000,6000,9000,12000,15000,20000,50000,65000
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,868845.9794,0.004170656,0.009419203,0.022800684,0.042259216,0.07408309,0.093049049,0.150465727,0.216538429,0.267071724,0.455021858,2.519762516,9.953223705,21.29126263,90.93934822,114.3681636,201.7535384,,,
BNG(letter)_OpenML,1000000,16,972035.0049,0.00426054,0.010006428,0.020447016,0.041406393,0.108066082,0.636275768,0.25374651,0.326562643,0.387662411,0.444536686,1.886086226,5.523544073,34.04328871,76.70811224,148.9632523,215.3145447,,,
Hyperplane_10_1E-4_OpenML,1000000,10,1187690.257,0.005856276,0.011142254,0.031384945,0.049156666,0.075244665,0.137826204,0.182654619,0.362817287,0.362315893,0.442834854,1.790974855,22.82727528,21.77193832,53.17167044,99.55658293,169.459585,378.7966032,,
BNG(letter_COMMA_1000_COMMA_1)_OpenML,1000000,16,1424392.093,0.004262447,0.009955883,0.020125628,0.041043997,0.105967999,0.599727392,0.239970446,0.31263113,0.373249292,0.429636478,1.838684797,5.497411728,21.89582586,52.19183064,97.83296514,188.248244,422.4585888,,
BNG(labor)_OpenML,1000000,16,4144663.087,0.003794432,0.012974739,0.040337801,0.059311152,0.07629776,0.11460042,0.894721746,0.401335955,0.504353046,0.639810324,2.136857271,5.530375719,36.41405129,70.02540851,122.0292456,177.4318762,997.996496,,
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,2529418.596,0.008353472,0.024992704,0.083865404,0.116948128,0.3468678,0.406819344,0.92515111,1.271177769,1.589752674,1.977408648,9.683593988,22.87542605,95.04417133,208.1281672,,,,,
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,1188473.803,0.004312992,0.010072231,0.020403147,0.041538954,0.108133316,0.619465113,0.248610258,0.323937178,0.38774848,0.444462776,1.884813786,5.544886112,21.95401144,65.37534285,161.3544364,192.9729888,420.9233444,,
BNG(anneal_COMMA_10000_COMMA_1)_OpenML,1000000,38,2455987.395,0.005786419,0.059882879,0.113604546,0.156825542,0.413945675,0.611608267,0.94296217,1.277218103,1.632500172,2.032562494,9.866079807,22.94068551,94.5615406,204.937712,,,,,
BNG(autoHorse)_OpenML,1000000,25,2772265.687,0.008286953,0.02677083,0.047157049,0.075238228,0.161936522,0.295528412,0.40128541,0.365039587,0.515228748,0.72333312,5.089263916,13.63488007,91.77955389,202.8216507,,,,,
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,2485979.674,0.006027937,0.018951416,0.045696259,0.143843412,0.183132648,0.219184875,0.532759905,0.541049719,0.949082136,1.13480401,8.884231567,22.94859934,91.84291887,203.171627,,,,,
BNG(auto_price)_OpenML,1000000,15,2367984.437,0.004899025,0.010660648,0.025084972,0.055409193,0.100926876,0.181670189,0.193885088,0.398767948,0.423120975,0.695087433,3.060127497,7.368549347,35.9117527,95.72369194,242.385061,,,,
BNG(anneal.ORIG)_OpenML,1000000,38,2490826.804,0.022816181,0.060048103,0.143085718,0.264456749,0.41065836,0.600199699,0.906354427,1.245933056,0.815519094,1.992452145,9.84898448,22.95709205,91.7425077,203.8825903,,,,,
BNG(anneal_COMMA_5000_COMMA_1)_OpenML,1000000,38,2516024.615,0.005651236,0.059513807,0.136168718,0.157938719,0.443001032,0.641062021,0.942917109,1.281486511,1.6289258,2.04537797,9.862136126,22.95495963,91.45410728,204.7607853,,,,,
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,3130393.995,0.004221439,0.018535376,0.0599792,0.109684706,0.250930309,0.524768353,0.158067703,0.69747138,0.375710011,1.943841696,5.009787083,22.92700076,63.35952353,202.7988153,,,,,
LED(50000)_OpenML,1000000,24,3443827.669,0.005167961,0.01314497,0.05464077,0.068588972,0.119085312,0.172268867,0.409352303,0.928287029,0.869823456,1.328914165,5.0116992,16.5622611,44.49716926,170.9208853,362.1207266,,,,
BNG(anneal.ORIG_COMMA_1000_COMMA_1)_OpenML,1000000,38,2454300.999,0.02253294,0.06038332,0.144125223,0.265664101,0.410726309,0.604763746,0.90671277,1.241256714,0.810635567,1.984516621,9.871262312,23.10734987,91.86482096,202.6882713,,,,,
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,1000000,18,3555810.033,0.004057884,0.010830164,0.026520967,0.045483828,0.091537237,0.113643408,0.318187475,0.264755487,0.397205114,0.459368229,3.562388182,5.449164867,33.45551085,99.01481581,321.7864432,,,,
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,2682597.383,0.004701853,0.010110378,0.024060726,0.04654026,0.124816656,0.127665043,0.22837615,0.42594409,0.377818108,0.81001997,4.932240725,14.30100274,90.70274353,188.187989,359.9614851,,,,
BNG(mfeat-zernike)_OpenML,1000000,47,1152816.286,0.005230188,0.060022354,0.021799326,0.04161644,0.099326611,0.145546913,0.166683197,0.205192804,0.28979516,0.448564768,2.676995039,6.184466124,27.22831559,63.8603611,111.7368724,216.0736506,,,
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,4131383.211,0.004320145,0.010003567,0.020153284,0.04074502,0.13865757,0.643784285,0.276569843,0.350554705,0.411057949,0.466454983,1.872621775,5.428134441,32.15751052,74.23482323,149.0380971,561.956471,,,
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,25,3195170.603,0.004601479,0.011691332,0.026977539,0.061316967,0.116035461,0.261783123,0.219898701,0.357077122,0.619965315,0.620410442,4.934858322,16.02552938,66.25630927,200.8569033,,,,,
BNG(anneal_COMMA_5000_COMMA_5)_OpenML,1000000,38,2488955.121,0.005665064,0.060470581,0.144055128,0.163656235,0.41017127,0.601768494,0.897664547,1.238687515,1.588656902,1.973401308,9.738021851,22.78481007,90.71589422,202.8177316,,,,,
BNG(cpu_act)_OpenML,1000000,21,2425466.331,0.005915403,0.013124228,0.141302347,0.072807789,0.106197357,0.197901011,0.570944548,0.982097864,0.63445282,1.56063199,8.945169687,22.88037324,91.4303844,200.4468064,,,,,
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,2412621.497,0.006753206,0.030826092,0.060836554,0.144216537,0.400764227,0.624444962,0.923662663,1.270754337,1.632509232,2.008564711,9.876400948,22.73288369,92.67748165,201.4885218,,,,,
BNG(vowel)_OpenML,1000000,12,1202922.045,0.00468874,0.012603045,0.023404598,0.043354034,0.063181877,0.127471209,0.181602955,0.262696981,0.333773613,0.369762182,1.950607777,4.688604116,20.92105269,55.80346823,118.5342326,209.9753909,,,
BNG(satimage)_OpenML,1000000,36,4561898.008,0.00401926,0.009943962,0.02335453,0.042998314,0.064947128,0.16226697,0.281628847,0.245729923,0.31819582,0.398556232,1.684957504,4.622879505,21.08054757,51.72709298,99.81337094,577.0583115,,,
BNG(vehicle)_OpenML,1000000,18,1523258.945,0.004245996,0.010794163,0.033938169,0.046798944,0.124681711,0.192532778,0.208790064,0.310100555,0.394381285,0.583992481,2.181011677,5.800638437,25.10277104,63.58753181,117.9985604,255.4617107,,,
BNG(anneal.ORIG_COMMA_10000_COMMA_1)_OpenML,1000000,38,2505972.965,0.022514582,0.060665369,0.146247387,0.272147655,0.450273514,0.652405977,0.973208666,1.338032961,0.876989365,2.084951162,10.00614238,23.34027505,95.02832127,207.679369,,,,,
BNG(anneal_COMMA_10000_COMMA_10)_OpenML,1000000,38,2503449.461,0.00568819,0.060868979,0.100411415,0.145126581,0.419341803,0.62604928,0.940247297,1.284129143,1.684128523,2.056376457,10.03165078,23.36551738,95.04783368,207.7652814,,,,,
BNG(segment)_OpenML,1000000,19,2520270.578,0.009905815,0.043759584,0.131430149,0.272173643,0.418499947,0.620172024,0.945092916,1.28523159,1.681198835,2.040568352,9.989818811,23.49910831,95.07921505,208.5259476,,,,,
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,2817509.375,0.004674911,0.011762381,0.02755475,0.062013626,0.118400097,0.264021635,0.227636576,0.365638018,0.668366671,0.644038916,4.987371683,14.80473924,94.98539639,208.3816233,,,,,
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,4217717.979,0.004240036,0.010107756,0.029419899,0.046579123,0.062969685,0.107682228,0.41306448,0.20123291,0.264124632,0.304265261,1.763592005,23.37070465,17.80999851,206.6145246,,,,,
BNG(spectf_test)_OpenML,1000000,44,4397042.697,0.004543781,0.019737482,0.035539627,0.069506645,0.104741096,0.114420891,0.895339012,0.411240339,0.360944986,0.561017275,2.680058956,23.45659375,32.37859607,44.0071466,368.4889321,,,,
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,2653707.862,0.00445962,0.010622263,0.021553516,0.078672886,0.258687019,0.460943222,0.650088549,0.807869434,0.793578386,1.442380667,9.987171888,17.28709626,94.55060601,207.2954214,,,,,
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,25,2766410.182,0.004638195,0.01172471,0.02747035,0.06221509,0.136236191,0.308959007,0.25983429,0.404202461,0.672533512,0.673370361,4.908370256,12.93928409,93.55578518,203.2883673,,,,,
BNG(satellite_image)_OpenML,1000000,36,4054348.475,0.004281282,0.017681837,0.142270803,0.045319557,0.073433638,0.120260954,0.202264547,0.277456284,0.265959024,0.522539139,1.972783804,6.608449221,93.31163359,48.88236856,114.9359448,188.5776365,998.5874474,,
BNG(credit-a)_OpenML,1000000,15,2465461.05,0.005244255,0.025999784,0.144596338,0.268693686,0.410096169,0.601734638,0.895694733,1.216513157,1.57063055,1.965544224,9.716089725,22.7416873,92.89277697,203.6071756,,,,,
BNG(colic)_OpenML,1000000,22,925786.3332,0.004321814,0.020214081,0.046813726,0.07711792,0.118034124,0.151584148,0.25725174,0.29829669,0.397510529,0.40179801,2.566487074,5.755002022,28.67801285,84.9259975,132.6002462,210.0256655,,,
CovPokElec_OpenML,1455525,72,6167495.45,0.005319118,0.026206017,0.05352664,0.096520424,0.122880459,0.154689312,0.21122098,0.350446463,0.417104244,0.514771223,2.961278439,8.132858038,93.58061981,202.999598,,,,,
