Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,1000000,36,1686455678.0,1686455784.0,1,106.0,3500.308594,24487.14063,3840.300781,28460
BNG(kr-vs-kp_COMMA_5000_COMMA_5)_OpenML,1000000,36,1686455806.0,1686455916.0,1,110.0,3500.308594,24487.14063,4030.819531,27860
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,1000000,36,1686455942.0,1686456046.0,1,104.0,3496.566406,24483.27734,3796.433203,27642
BNG(kr-vs-kp_COMMA_10000_COMMA_1)_OpenML,1000000,36,1686456061.0,1686456172.0,1,111.0,3499.792969,24486.14063,4096.230859,27000
BNG(kr-vs-kp_COMMA_10000_COMMA_5)_OpenML,1000000,36,1686456188.0,1686456294.0,1,106.0,3555.148438,24541.4375,3820.761719,28320
BNG(kr-vs-kp_COMMA_10000_COMMA_10)_OpenML,1000000,36,1686456308.0,1686456412.0,1,104.0,3502.296875,24483.27734,3841.203125,27289
BNG(letter_COMMA_1000_COMMA_1)_OpenML,1000000,16,1686456461.0,1686456570.0,1,109.0,3391.238281,24371.69922,3782.230078,25256
BNG(letter_COMMA_1000_COMMA_5)_OpenML,1000000,16,1686456608.0,1686456719.0,1,111.0,3390.539063,24371.69922,3935.656641,24951
BNG(letter_COMMA_1000_COMMA_10)_OpenML,1000000,16,1686456754.0,1686456861.0,1,107.0,3397.742188,24539.32813,3774.762109,25121
BNG(letter_COMMA_5000_COMMA_1)_OpenML,1000000,16,1686456895.0,1686457016.0,1,121.0,3397.898438,24699.32813,3974.257813,25317
BNG(letter_COMMA_5000_COMMA_5)_OpenML,1000000,16,1686457053.0,1686457161.0,1,108.0,3405.097656,24706.95703,3778.402734,25297
BNG(letter_COMMA_5000_COMMA_10)_OpenML,1000000,16,1686457191.0,1686457306.0,1,115.0,3397.9375,24699.32813,3947.356641,25431
BNG(letter_COMMA_10000_COMMA_1)_OpenML,1000000,16,1686457346.0,1686457457.0,1,111.0,3398.296875,24699.32813,3865.173047,25269
BNG(letter_COMMA_10000_COMMA_5)_OpenML,1000000,16,1686457503.0,1686457613.0,1,110.0,3398.203125,24699.32813,3861.289453,25195
BNG(letter_COMMA_10000_COMMA_10)_OpenML,1000000,16,1686457644.0,1686457753.0,1,109.0,3397.714844,24699.32813,3860.308203,25202
BNG(audiology_COMMA_1000_COMMA_1)_OpenML,1000000,69,1686457779.0,1686457903.0,1,124.0,3613.515625,24914.85547,4155.960938,25583
BNG(audiology_COMMA_1000_COMMA_5)_OpenML,1000000,69,1686457926.0,1686458053.0,1,127.0,3593.132813,24917.875,4083.603125,26024
BNG(audiology_COMMA_1000_COMMA_10)_OpenML,1000000,69,1686458086.0,1686458189.0,1,103.0,3593.140625,24893.875,4120.533984,25443
BNG(audiology_COMMA_5000_COMMA_1)_OpenML,1000000,69,1686458220.0,1686458399.0,1,179.0,3912.5158205,25296.075,4184.730078,25670
BNG(audiology_COMMA_5000_COMMA_5)_OpenML,1000000,69,1686458442.0,1686458585.0,1,143.0,3639.4507815,24950.377345,4159.338672,25749
BNG(audiology_COMMA_5000_COMMA_10)_OpenML,1000000,69,1686458609.0,1686458742.0,1,133.0,3599.050781,24923.58633,4085.992578,25420
BNG(autos_COMMA_1000_COMMA_1)_OpenML,1000000,25,1686458818.0,1686458982.0,1,164.0,3736.585938,25452.138285,4167.914453,25888
BNG(autos_COMMA_1000_COMMA_5)_OpenML,1000000,25,1686459035.0,1686459199.0,1,164.0,3773.179688,25454.20938,4142.754688,25903
BNG(autos_COMMA_1000_COMMA_10)_OpenML,1000000,25,1686459249.0,1686459431.0,1,182.0,4138.826953,25474.38906,4168.037109,25504
BNG(autos_COMMA_5000_COMMA_1)_OpenML,1000000,25,1686459482.0,1686459662.0,1,180.0,4150.555859,25486.37344,4177.755078,25509
BNG(autos_COMMA_5000_COMMA_5)_OpenML,1000000,25,1686459721.0,1686459917.0,1,196.0,4233.3308595,25566.20938,4256.482422,25890
BNG(autos_COMMA_5000_COMMA_10)_OpenML,1000000,25,1686459973.0,1686460154.0,1,181.0,4146.030078,25486.37344,4179.545703,26076
BNG(autos_COMMA_10000_COMMA_1)_OpenML,1000000,25,1686460212.0,1686460432.0,1,220.0,4346.187109500001,25679.74063,4369.740625,25702
BNG(autos_COMMA_10000_COMMA_5)_OpenML,1000000,25,1686460487.0,1686460654.0,1,167.0,3870.8669925000004,25207.84414,4095.048828,25429
BNG(autos_COMMA_10000_COMMA_10)_OpenML,1000000,25,1686460703.0,1686460885.0,1,182.0,4127.4970705,25463.21719,4151.4875,25918
BNG(lymph_COMMA_1000_COMMA_1)_OpenML,1000000,18,1686460902.0,1686461003.0,1,101.0,3497.09375,24795.62109,3679.196484,24983
BNG(lymph_COMMA_1000_COMMA_5)_OpenML,1000000,18,1686461020.0,1686461122.0,1,102.0,3511.566406,24810.69922,3689.608594,24988
BNG(lymph_COMMA_1000_COMMA_10)_OpenML,1000000,18,1686461138.0,1686461247.0,1,109.0,3484.035156,24783.25391,3939.982031,25279
BNG(lymph_COMMA_5000_COMMA_1)_OpenML,1000000,18,1686461263.0,1686461369.0,1,106.0,3490.253906,24787.07031,3924.748828,25770
BNG(lymph_COMMA_5000_COMMA_5)_OpenML,1000000,18,1686461386.0,1686461491.0,1,105.0,3513.761719,24810.88672,3894.679297,25917
BNG(lymph_COMMA_5000_COMMA_10)_OpenML,1000000,18,1686461505.0,1686461605.0,1,100.0,3518.472656,24814.87109,3710.335938,25006
BNG(lymph_COMMA_10000_COMMA_1)_OpenML,1000000,18,1686461619.0,1686461729.0,1,110.0,3486.511719,24783.25391,3939.925,25839
BNG(lymph_COMMA_10000_COMMA_5)_OpenML,1000000,18,1686461745.0,1686461849.0,1,104.0,3490.027344,24787.07031,3710.281641,25786
BNG(lymph_COMMA_10000_COMMA_10)_OpenML,1000000,18,1686461861.0,1686461962.0,1,101.0,3486.496094,24783.25391,3690.420313,25106
poker-hand_OpenML,1025009,10,1686461973.0,1686462038.0,1,65.0,3343.1875,24638.47266,3719.457031,28773
poker-hand_OpenML,1025000,10,1686462047.0,1686462112.0,1,65.0,3366.023438,24661.94141,3718.691406,29031
BNG(credit-g)_OpenML,1000000,20,1686463248.0,1686463371.0,1,123.0,9083.292969,31338.81641,9203.344531,31875
BNG(ionosphere)_OpenML,1000000,34,1686463412.0,1686463597.0,1,185.0,9076.539063,31338.81641,9077.701563,31385
BNG(anneal)_OpenML,1000000,38,1686463615.0,1686463727.0,1,112.0,9076.308594,31338.81641,9076.308594,32445
bot-iot-all-features_OpenML,3668522,44,1686463943.0,1686464373.0,1,430.0,9109.84375,38491.81641,9109.876563,38566
BNG(vehicle)_OpenML,1000000,18,1686465227.0,1686465351.0,1,124.0,9230.984375,42529.81641,9358.615625,45332
ACSPublicCoverage_OpenML,1138289,19,1686465501.0,1686466016.0,1,515.0,9246.621094,42545.81641,9246.621094,42619
ACSIncome_OpenML,1664500,11,1686466031.0,1686466230.0,1,199.0,9238.285156,42529.81641,9439.215625,46015
Airlines_DepDelay_1M_OpenML,1000000,11,1686468327.0,1686468444.0,1,117.0,9516.699219,54622.81641,9668.565625,59054
delays_zurich_transport_OpenML,5465575,11,1686468532.0,1686469266.0,1,734.0,9546.046875,54622.81641,9622.4625,54700
autos_OpenML,1000000,25,1686469314.0,1686469446.0,1,132.0,9542.242188,54620.81641,9705.066406,54761
Click_OpenML,1000000,11,1686470190.0,1686470302.0,1,112.0,9571.675781,54672.41406,9573.194141,57715
