Filename,Row,Columm,StartTime,EndTime,Completed,TotalTime,Memory_Physical_Median,Memory_Virtual_Median,Memory_Physical_Max,Memory_Virtual_Max
RandomRBF_10_1E-3_OpenML,1000000,10,1686458571,1686458708,1,137,4120.609375,24822.85547,4802.272656,29765
RandomRBF_10_1E-4_OpenML,1000000,10,1686458741,1686458865,1,124,4104.3214845,24907.723245,4800.835938,29377
RandomRBF_50_1E-3_OpenML,1000000,10,1686458894,1686459015,1,121,4099.609375,24960.30859,4482.492969,28873
RandomRBF_50_1E-4_OpenML,1000000,10,1686459069,1686459211,1,142,4139.583789,25104.137694999998,4882.110156,27074
RelevantImagesDatasetTEST_OpenML,134731,30,1686496582,1686496602,1,20,8251.136719,51523.77734,8298.705078,51945
road-safety_OpenML,111762,32,1686507876,1686507897,1,21,8819.144531,74164.88672,8859.776172,75857
SantanderCustomerSatisfaction_OpenML,200000,200,1686509576,1686509598,1,22,8824.699219,74168.38672,8825.466406,75501
SGEMM_GPU_kernel_performance_OpenML,241600,17,1686499499,1686499528,1,29,8291.019531,56804.77734,8299.286719,57313
shuttle,58000,9,1686105681,1686105691,1,10,2841.331641,17940.04844,2841.331641,17940
spoken-arabic-digit_OpenML,263256,14,1686488286,1686488320,1,34,7346.222656,40169.77734,7415.353125,42141
year_OpenML,515345,90,1686504754,1686504826,1,72,8631.75,74163.88672,8716.046094,74374
Yolanda_OpenML,400000,100,1686496768,1686496835,1,67,8240.5625,55011.77734,8331.689844,56898
