Filename,Shape_R,Shape_C,Size,Time_AP_A_Distance,ARI_AP_A_Distance,Time_AP_A_DistanceRatio,ARI_AP_A_DistanceRatio,Time_AP_A_ADLOF,ARI_AP_A_ADLOF,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF
cpu_small,8192,13,604442,9.733568906784058,0.08791659107044539,9.44983983039856,0.09300477255694055,10.555378198623657,0.09228301475309045,1.6505002975463867,0.1778950357432596,1.3387906551361084,0.17488838519273112,1.7955734729766846,0.10596674023936199,0.9037046432495117,0.08656714485323526,0.6714410781860352,0.07148213925387412,1.0588624477386475,0.09241912213045339,1.1287775039672852,0.15324248661201362,0.9318087100982666,0.13992070176430235,1.3079924583435059,0.15558385868026117,2.2968952655792236,0.17880945575323343,1.9913923740386963,0.15060585696533657,2.4881651401519775,0.10461565979593197
credit-g,1000,21,87073,1.4476046562194824,0.04209543951826439,1.3221001625061035,0.0033671246490955932,1.5842137336730957,0.0485030263177255,0.9461359977722168,0.0686915280143608,0.8776814937591553,0.058652690036620554,0.9881062507629395,0.058718919726882896,0.5450825691223145,0.05790705589421792,0.48479509353637695,0.05257014751741967,0.7141177654266357,0.04790286310044153,0.5360007286071777,0.060730715492941734,0.4079267978668213,0.05116185960804643,0.689873456954956,0.0524096332896333,1.2383179664611816,0.06820393138524376,1.2169835567474365,0.05181442669209902,1.4827544689178467,0.06342363068204684
credit_g,1000,21,61061,1.5017235279083252,0.06323130375726295,1.3760910034179688,0.028357033771052594,1.6112802028656006,0.0426888293759975,0.9405572414398193,0.06528053738679193,0.8959188461303711,0.04997965231958355,1.0877289772033691,0.07216034692393114,0.5781388282775879,0.047180804207691246,0.5164651870727539,0.052100706982382276,0.688410758972168,0.05398908782276389,0.5277659893035889,0.06415247364560293,0.47849011421203613,0.058425415219219144,0.757408857345581,0.06389525813418279,1.3430204391479492,0.07124781085696126,1.3003654479980469,0.05108328468775369,1.4361205101013184,0.07244917298724618
delta_ailerons,7129,6,300723,2.787689208984375,0.0008617872473491906,2.6552929878234863,0.002038211058590392,2.8750298023223877,0.004193830024684667,1.3021728992462158,0.0007862304811747961,1.2176768779754639,0.0015861482165746644,1.410431146621704,-0.001283891190305931,0.8138711452484131,-0.00011740819802488563,0.6018648147583008,-0.00019689779184541223,0.8364980220794678,-0.0001412137676070822,0.8221306800842285,-0.002423536741646548,0.6634833812713623,0.0008724201454556032,0.8643519878387451,-0.0006043526218028852,1.9046905040740967,-6.750249803996782e-05,1.7464330196380615,0.0011389744263122096,1.9082274436950684,0.00036484634068605006
delta_elevators,9517,7,348275,18.673130750656128,0.0014591722910336593,18.688443422317505,0.0016061675032334238,18.819446802139282,0.0013547662773528623,1.7384545803070068,0.001502066168886164,1.552119493484497,0.0015103595221073519,1.9652173519134521,0.0013894296605957155,0.7949597835540771,0.0028310833987902294,0.645240306854248,0.0021152248482599555,0.9522106647491455,0.0015290261113047293,1.0329186916351318,0.0017142730974795896,0.8800835609436035,0.001707649261234306,1.3156282901763916,0.0014067271755589768,2.5147886276245117,0.0016306403824138803,2.4491379261016846,0.0016856898813715508,2.7426249980926514,0.0014017326185337762
dis,3772,30,472880,3.2310285568237305,-0.005289529634396726,2.9618847370147705,-0.005861297691728376,3.6599273681640625,-0.005502731252607171,1.426612377166748,-0.01245353427725724,1.2317397594451904,-0.00479697263979973,1.7796447277069092,-0.019560524691690843,0.8373196125030518,-0.016245424969521742,0.6754200458526611,-0.020187862438105504,1.0415911674499512,-0.016245424969521742,0.8606991767883301,-0.01147301111749745,0.6976745128631592,-0.004568048735088845,1.2505097389221191,-0.019556620846693414,1.8439607620239258,-0.012833886200573578,1.6659550666809082,-0.0165464861578687,2.7304155826568604,-0.019560524691690843
dna,3186,181,2301089,4.974768877029419,-0.0005471699621375282,3.2207751274108887,-0.01707946940857172,4.568652868270874,-0.0010916868079034366,2.6635444164276123,0.0,1.6864376068115234,-0.04913015761732166,2.9472262859344482,0.0,2.1452534198760986,0.0,1.1566262245178223,-0.0008209483763943371,2.535757064819336,0.0,2.1121864318847656,-0.0010916868079034366,1.1345627307891846,-0.05253620992354139,2.4178953170776367,-0.004962459569853626,3.216707944869995,0.0,2.234330177307129,-0.0005475658675961545,3.5221197605133057,0.0
fabert,8237,801,26789342,19.942736387252808,0.0,10.629481077194214,0.0014442970651133552,22.820558786392212,0.00036050845246628975,19.182924270629883,0.0,7.358838796615601,-0.0005895428399461807,19.6799476146698,0.00036655794031964316,17.270414113998413,-0.0008721723712075661,6.930531978607178,0.003569924595286772,18.791856288909912,-0.0005344812892465347,17.7321674823761,0.0,7.01944899559021,-0.00021996384366182318,20.07769012451172,0.00019266491165091516,19.769477128982544,0.0,10.129272937774658,-0.0004874409634433976,21.679579257965088,0.00017310085384321885
first-order-theorem-proving,6118,52,3000537,12.189414501190186,0.029022694197466933,11.211807012557983,0.018845397633776354,12.303878784179688,0.0077990749956543615,2.7939226627349854,0.022014238109993308,1.8252975940704346,0.01828296585611418,3.065858840942383,0.0197127797300089,2.028160572052002,-0.0010152143463225188,1.0885488986968994,0.009491306373365514,2.182213306427002,0.0018347700247844942,2.046644926071167,0.02084943480814543,1.0875368118286133,0.022013335763742037,2.3151705265045166,0.020943304631580967,3.3375744819641113,0.01987509316756684,2.5081515312194824,0.01611655411533979,3.818655014038086,0.022237452559779318
flare,1066,11,27874,2.2250936031341553,0.052939942814237896,2.11055588722229,0.04690167560784902,2.2632455825805664,0.04938602008332759,0.9066967964172363,0.04946920047249357,0.8815100193023682,0.056258271115350124,0.9839363098144531,0.02315106056844249,0.4758720397949219,0.0,0.43729066848754883,-0.0042826969922776115,0.5621781349182129,-0.0029722974125177847,0.43123388290405273,0.0,0.40519046783447266,-0.003367279825338994,0.49312257766723633,0.02315106056844249,1.2738049030303955,0.04946920047249357,1.1932849884033203,0.00523113841894194,1.3226327896118164,0.02315106056844249
fri_c0_1000_10,1000,11,108880,1.0749990940093994,0.000267367710725231,1.0330290794372559,0.0010862975923363822,1.1435787677764893,0.0,0.8689453601837158,0.00461591255313955,0.7982156276702881,0.002274228819074361,0.9040625095367432,0.0032653972033485027,0.4715244770050049,0.0,0.41623878479003906,0.00014185719030417921,0.5408573150634766,0.0,0.45244860649108887,-0.0002138429015365301,0.3932676315307617,0.0030018523282462346,0.474015474319458,-0.000467911548732064,1.2076516151428223,0.0,1.1243665218353271,2.9096429097992263e-05,1.254434585571289,0.0
fri_c0_1000_25,1000,26,268252,1.2938058376312256,0.0003339644006630492,1.1633870601654053,0.0012491153826981757,1.4563512802124023,0.0003883070809714576,0.9712362289428711,0.00033463187794468256,0.8367512226104736,0.0010502247846696764,1.090085506439209,0.0,0.6146469116210938,0.0,0.49991679191589355,8.444759560493966e-05,0.7255642414093018,0.0,0.561943531036377,0.0,0.5062580108642578,-0.00015170476705271755,0.7532033920288086,0.0,1.3117716312408447,0.0,1.1766536235809326,5.229414553970162e-05,1.3937022686004639,0.0
fri_c0_1000_5,1000,6,54984,1.0633766651153564,-0.0004968780312888914,1.0465316772460938,0.004110218331115529,1.1201112270355225,0.0,0.8224997520446777,-0.0004968780312888914,0.8055219650268555,0.0014809569149335752,0.840726375579834,-0.0005255593626500579,0.44313693046569824,0.0,0.39878129959106445,0.0002746256740553832,0.4969630241394043,0.0003371912998050026,0.4477970600128174,0.005967022542555537,0.44336438179016113,0.0015195927209645365,0.5195984840393066,-0.00021334285619617027,1.1536712646484375,0.0,1.1122941970825195,0.00013441016952918364,1.2093486785888672,0.0003371912998050026
fri_c0_1000_50,1000,51,532974,1.4916160106658936,-0.0003010252858932559,1.2879841327667236,0.0004406139071375464,1.4776346683502197,-0.0004503456431654953,1.097580909729004,0.0,0.9182388782501221,0.00036732696912059574,1.2300875186920166,0.0,0.7652661800384521,0.0,0.5779078006744385,-0.00035289661905657895,0.8283791542053223,0.0,0.7268805503845215,0.0,0.5365221500396729,0.0005537185826734981,0.8515305519104004,0.00017127413575201842,1.4765636920928955,0.0,1.2663929462432861,-0.00035289661905657895,1.4959070682525635,0.0
fri_c1_1000_10,1000,11,108229,1.2063102722167969,-8.050357530734668e-05,1.200035572052002,0.0013642151459748117,1.3052022457122803,-0.0008431285564739316,0.9125299453735352,-0.006680410879119053,0.8499600887298584,-0.00040438726412958835,0.9615342617034912,-0.0009233507570007656,0.47010040283203125,0.0,0.4107785224914551,-0.0031645995202138223,0.5257277488708496,0.0,0.4467427730560303,0.0025955157387936075,0.39002323150634766,0.004223667371127809,0.4451563358306885,0.004087685433613397,1.2565505504608154,-0.0008996809532350931,1.1518065929412842,-0.0021682394262370415,1.2632992267608643,0.0
fri_c1_1000_25,1000,26,267691,1.1924643516540527,0.0,1.050886869430542,0.000814527663525228,1.3413219451904297,0.0,1.0046961307525635,-0.0002171231658254329,0.8871603012084961,0.0008032629368296638,1.1205377578735352,-0.0002171231658254329,0.6180524826049805,0.0,0.5077435970306396,0.0,0.686976432800293,0.0,0.5383524894714355,-0.0002171231658254329,0.4272727966308594,0.00024384128109601697,0.7081518173217773,-0.0002171231658254329,1.3541936874389648,0.0,1.2164149284362793,-0.0005418012811003998,1.2981467247009277,0.0
fri_c1_1000_5,1000,6,55111,1.1042006015777588,-0.0012348758997690074,1.0718131065368652,-0.003387918820615038,1.177344799041748,-0.00015484916722066742,0.8605725765228271,0.0008119510322231611,0.7948472499847412,-0.001281034819149317,0.8831114768981934,-0.00015484916722066742,0.44673633575439453,-0.0008316831110852707,0.3990633487701416,-0.0012631012318558633,0.47873401641845703,-0.0006294810583511451,0.42012953758239746,-0.0012348758997690074,0.3848259449005127,0.0029330952677577887,0.49353647232055664,-0.004741740449426547,1.1781790256500244,-0.0017141695368691069,1.1634135246276855,-0.0016865948667692848,1.230062484741211,-0.0008236765839394031
fri_c1_1000_50,1000,51,533205,1.4407968521118164,0.0,1.2406363487243652,-0.0005639969177327557,1.5989813804626465,0.0,1.0736885070800781,0.0,0.9443984031677246,0.0021610408424427943,1.3089346885681152,0.0,0.7642443180084229,0.0,0.5864365100860596,0.0004149979138723638,0.9175105094909668,0.0,0.6882839202880859,0.0,0.5072927474975586,6.79938872321333e-06,0.8367915153503418,0.0,1.510587215423584,0.0,1.2816386222839355,0.0006119914447608856,1.5985310077667236,0.0
fri_c2_1000_10,1000,11,108815,1.3116364479064941,0.025994546953396737,1.2620539665222168,0.005632186888566339,1.3472044467926025,-0.0021890949634103263,0.8845469951629639,0.004276818707918913,0.8500902652740479,0.010120028339040462,0.9453072547912598,0.004871338151410842,0.5107667446136475,0.00020172756851113014,0.441195011138916,-2.4918499391823492e-05,0.5174434185028076,-0.000551668427572585,0.46992993354797363,0.01687558859851379,0.45614004135131836,0.001786597692486968,0.5473134517669678,-0.005952311904643397,1.2331435680389404,0.007793088149984313,1.1718881130218506,0.012150360995110911,1.2441329956054688,0.0
fri_c2_1000_25,1000,26,268366,1.2503821849822998,0.0,1.1139142513275146,-0.005967134284494636,1.3733530044555664,0.0,0.966644287109375,0.007882826061146861,0.8741178512573242,-0.0025531595680540874,0.9916243553161621,0.0008885730507614881,0.6120555400848389,0.0,0.5041177272796631,0.0,0.740999698638916,0.0,0.5710616111755371,0.0006970975481451411,0.43073606491088867,-0.007868019980799359,0.6576523780822754,0.0009365065702611814,1.3198027610778809,0.0,1.199847936630249,-0.0015089960949162871,1.444941759109497,0.0
fri_c2_1000_5,1000,6,55181,1.057286024093628,0.026943374366904096,1.0344352722167969,0.00711591568955016,1.3149166107177734,5.330171852645626e-05,0.8518686294555664,0.009296882338671748,0.8401446342468262,0.0035506720127273326,1.154184341430664,-0.006322095524389419,0.4430825710296631,0.0,0.40223240852355957,-0.003194190037828856,0.46926307678222656,-0.0017094374759809147,0.43158507347106934,0.0032700388459716936,0.39720726013183594,0.008284100633155942,0.7812507152557373,0.013948499067065662,1.1957533359527588,0.03493313179187565,1.1546516418457031,0.004462548185756789,1.4521560668945312,-0.0026885483486322427
fri_c2_1000_50,1000,51,535139,1.5027365684509277,0.0,1.2678956985473633,-0.001509944885601928,1.6156165599822998,0.00021263566629498053,1.083458662033081,0.0,0.9104626178741455,-0.00900200229301841,1.2384824752807617,0.0,0.7666497230529785,0.0,0.5768139362335205,0.0012169861428221688,0.917722225189209,0.0,0.687391996383667,0.0,0.5069637298583984,0.000888350111404221,0.8306746482849121,0.0,1.4775571823120117,0.0,1.2724783420562744,0.002004622241572054,1.6196699142456055,0.0
fri_c3_1000_10,1000,11,108396,1.136197805404663,0.0019655099210953613,1.0768542289733887,0.0013769115265332592,1.2924647331237793,-0.0047615801792730665,0.8881857395172119,-0.0033357705574162243,0.8202617168426514,0.0020070471346290393,0.9299860000610352,0.0,0.4700586795806885,0.0,0.41370630264282227,-0.006767160240938752,0.5186176300048828,-0.003062682474546728,0.4453585147857666,-0.006381277827787465,0.41466808319091797,-0.006412129137694663,0.521481990814209,-0.003500836483728984,1.2279529571533203,0.0,1.1717848777770996,0.002752389792941648,1.3158042430877686,-0.0033743167370871344
fri_c3_1000_25,1000,26,269019,1.3731074333190918,0.0,1.2238376140594482,-0.0027632150376463546,1.4805388450622559,0.0,1.0028464794158936,0.0,0.9026639461517334,-0.000580512404623974,1.1063172817230225,0.0006143986849035036,0.6110951900482178,0.0,0.5104427337646484,-0.0007226776687455076,0.7822446823120117,0.0,0.5595388412475586,0.0,0.46622228622436523,-0.001704263780349611,0.6345541477203369,0.0005146476662165343,1.349102258682251,0.0,1.227698564529419,-0.0015163388947889898,1.4679498672485352,0.0
fri_c3_1000_5,1000,6,56144,1.0202898979187012,-0.011464721783344317,0.9710886478424072,-0.002206048719240022,1.2742021083831787,0.015223653062747446,0.8200280666351318,0.002372900173934236,0.7995543479919434,0.006185387212923481,0.859429121017456,-0.008155214872048453,0.44214868545532227,-0.003821645729494855,0.39728689193725586,-0.010225848975851298,0.47988367080688477,-0.0026071383120118592,0.4257545471191406,-0.0031171002221973693,0.4083437919616699,-0.005992653440700856,0.44676661491394043,-0.0031171002221973693,1.1393413543701172,-0.007297470870648025,1.103672981262207,-0.0014052790951733563,1.1942217350006104,-0.005500881130865846
fri_c3_1000_50,1000,51,535227,1.5433111190795898,-0.00037695340039844744,1.3609294891357422,-0.0061605989158079345,1.7152881622314453,0.0,1.102259635925293,0.00020785241714384712,0.9220099449157715,-0.00019299105623172877,1.2323639392852783,0.0,0.7941198348999023,0.0,0.5720174312591553,-0.004119647726981671,0.9480209350585938,0.0,0.7227528095245361,0.0,0.5330040454864502,-0.004488056013142737,0.8111927509307861,0.0,1.4861109256744385,0.0,1.306588888168335,-0.0065161962986552595,1.6285734176635742,0.0
fri_c4_1000_10,1000,11,109036,1.119230031967163,0.0004665035268181271,1.1106843948364258,0.0009252619327610552,1.1791508197784424,-0.0029614638197089315,0.9004020690917969,-0.00023674142121792575,0.8546853065490723,0.0008706730846853001,0.9750096797943115,0.010036095380846297,0.5117993354797363,-0.0035671226289838787,0.41221117973327637,-0.008251326556091588,0.5122110843658447,-0.0032029634714963694,0.4659392833709717,0.0,0.4584181308746338,0.0017468825745810723,0.5226173400878906,0.0005454248835493525,1.2056396007537842,-0.0011533737891152055,1.1697564125061035,-0.0018917052152354673,1.2488923072814941,-0.0004285481227887769
fri_c4_1000_100,1000,101,1066780,2.046762466430664,0.00012498112934755876,1.6998014450073242,-4.799412570019028e-05,2.2142252922058105,0.00012498112934755876,1.3723258972167969,-0.0014529521067834584,1.0148677825927734,-0.002877130848723563,1.5107159614562988,0.0,1.0823066234588623,0.0,0.7103989124298096,-0.001349437102766096,1.1839139461517334,0.0,0.9878125190734863,0.0,0.6277594566345215,0.0001588134677175182,1.1163816452026367,0.0,1.7754356861114502,0.0,1.4416658878326416,-0.0009036844002292364,1.957157850265503,0.0
fri_c4_1000_25,1000,26,268201,1.3262829780578613,-0.0018540035628446634,1.2269792556762695,-0.007363301146499864,1.358158826828003,0.0007599123957675258,0.9777674674987793,-0.0019213389710786089,0.8755605220794678,0.00015230725915852587,1.0510344505310059,0.0008670884860212435,0.6178545951843262,0.0,0.5086948871612549,-0.0019221821457868445,0.7916007041931152,0.0,0.536320686340332,0.0,0.43149399757385254,-0.00024295335471210243,0.7335219383239746,0.0,1.3313920497894287,0.0,1.224949836730957,-0.00296405150809163,1.4391238689422607,0.0
fri_c4_1000_50,1000,51,534906,1.412738561630249,0.0,1.2723326683044434,0.00012548965286045453,3.116849422454834,-0.00031217907836792987,1.089583396911621,0.0023322100707688816,0.9239051342010498,0.0008093750006793066,1.4043025970458984,0.0,0.8018167018890381,-0.0007407523371262136,0.6216452121734619,-0.003388263436355482,1.3070998191833496,0.0,0.7775130271911621,0.0,0.5733990669250488,-0.002420048222529031,1.0193126201629639,-0.000849042594409153,1.5010356903076172,0.0,1.315263032913208,-0.0028439199727262653,1.7436118125915527,0.0
german,1000,21,61004,1.7258648872375488,0.023001224977903988,1.6088993549346924,0.005384686601104698,1.8621222972869873,0.020594771781777464,0.9497833251953125,0.052737088003590366,0.961223840713501,0.060967804014460954,1.0769627094268799,0.048366020474949915,0.6105282306671143,0.004532085732050115,0.518059492111206,0.04491845113205381,0.7049427032470703,0.04084920275047879,0.5264227390289307,0.06714889499008991,0.49321842193603516,0.06363285294366972,0.6619374752044678,0.07028026334090592,1.3458662033081055,0.05790739247267548,1.2783918380737305,0.04638372787178738,1.6886639595031738,0.05037707163205728
gina,3153,971,13854651,11.131136178970337,0.03132153004675381,5.392502546310425,0.0324264389599761,11.582505464553833,0.0328880807551285,10.724652290344238,0.020319520884383227,5.158576250076294,0.01705809787504962,11.093475818634033,0.020982485842066426,9.942131757736206,0.0,4.1193931102752686,0.00051081353776824,10.585814237594604,0.0,9.975501537322998,0.014455144439499043,4.4299211502075195,0.01208101871282173,10.647764682769775,0.013898079077860545,12.054219484329224,0.0,6.076571941375732,0.0006984426370010254,12.498417615890503,0.0
gina_agnostic,3468,971,15251303,11.941119909286499,0.0362200122655143,5.838212966918945,0.03588414199582828,12.45916748046875,0.0361045235302745,11.787892818450928,0.02962817796326462,5.2257890701293945,0.02178025456362417,12.010064363479614,0.032034016716871415,10.819400072097778,0.0,4.422244310379028,0.00017599105217876802,11.39969801902771,0.0,10.815271854400635,0.016211514078139033,4.642732620239258,0.009636325498796632,11.42099380493164,0.020095567017034525,13.064497232437134,0.0,6.388179302215576,0.000297435569845034,13.546653985977173,0.0
gina_prior,3468,785,11782317,9.59101915359497,0.07362056404683623,4.877711057662964,0.088217651440638,10.128448724746704,0.07865138659129196,9.417233228683472,0.040949173399352404,4.703118562698364,0.05954174169959982,9.908057928085327,0.04088246277274759,8.702714443206787,0.0,3.5471413135528564,0.0010331964553149657,9.104456663131714,0.0,8.495457172393799,0.019902284221628777,3.9119162559509277,0.0470387286112211,9.083371639251709,0.056715142538494696,10.600507020950317,0.05082809723882291,5.745898246765137,0.05487051153341229,10.957993745803833,0.05507064093735009
gina_prior2,3468,785,11782317,9.508052349090576,0.014513949050818367,4.639502048492432,0.02936383183179565,10.062706232070923,0.0347032280842296,9.38684892654419,0.04843428631396428,4.54509425163269,0.039671133042975586,9.741951942443848,0.033415508746696354,8.634849071502686,0.0,3.541858434677124,4.75197705571163e-05,9.185240030288696,5.231480960177557e-05,8.489633798599243,0.04493380912099113,3.7039759159088135,0.03915369998286879,8.950169563293457,0.03662590670654469,10.436262130737305,0.03418113295079918,5.570693254470825,0.03546829174969455,11.135887622833252,0.03487195977449713
hill-valley,1212,101,1235935,4.847049236297607,0.0009199492405030834,4.456138610839844,0.0010351754474740922,5.039629220962524,0.0011813354410491251,1.4521396160125732,0.0008123970183619941,1.043123483657837,0.0010036065787012408,1.6528635025024414,0.0017851613238321718,1.1428945064544678,-0.00024708757291251284,0.7668213844299316,0.0016005589374633105,1.341895341873169,-4.062373807304897e-05,1.1498615741729736,0.00016090942723444383,0.7465360164642334,0.0009176201966279757,1.306375503540039,0.0013488143502813014,1.9063098430633545,0.0015417991890564467,1.48580002784729,0.00048689380314232214,2.151097297668457,0.00069539314495029
isolet,7797,618,34052317,20.97552514076233,0.016310007920884717,10.251557111740112,0.020116126834246684,23.296833515167236,0.0208517141981957,20.92173933982849,0.015611768164485274,7.724279165267944,0.0225922337863313,20.19615912437439,0.008732678566487058,18.7011878490448,1.0585088826970252e-05,6.876366138458252,1.4053483308712118e-06,19.664237022399902,1.5025597809986105e-05,18.81384778022766,0.007199023600707688,6.983694314956665,0.018670231526584927,19.67061161994934,0.007858654849364273,20.896409034729004,4.49797530657589e-07,9.092544555664062,9.302380717232159e-07,21.83102583885193,8.032232688870067e-07
jasmine,2984,145,1847900,3.3970682621002197,0.08091149173638439,2.4551496505737305,0.07359906983891121,3.371060848236084,0.08953205628009259,2.220071315765381,0.10581069865347761,1.4091579914093018,0.1310797659453939,2.302323341369629,0.12134294286479033,1.8154487609863281,0.06888979251018225,0.9926590919494629,0.15888651336975282,1.9293944835662842,0.06494284700077685,1.8001766204833984,0.1054485161885219,0.9660820960998535,0.1259375070932179,1.8854539394378662,0.1288591492556244,2.7126855850219727,0.10656676919916419,1.939136266708374,0.1372845964462207,2.8889710903167725,0.12772368535890724
jungle_chess_2pcs_endgame_elephant_elephant,2351,47,443806,1.611372947692871,0.0037838495324082257,1.360032558441162,0.008887399695094788,1.7775835990905762,0.016251069587598886,1.2554752826690674,0.010025365772294124,1.048187017440796,0.007525004440623757,1.5525193214416504,0.0020399825260981282,0.8450162410736084,0.0,0.6082043647766113,-0.0008899515203038615,0.9923312664031982,-0.00018034550592937708,0.8315093517303467,0.010025365772294124,0.6241855621337891,0.009476308188873227,1.0665199756622314,0.01009162534166378,1.6981651782989502,0.010025365772294124,1.4885387420654297,0.008834283873276925,1.9610538482666016,0.01079840742917634
jungle_chess_2pcs_endgame_lion_elephant,4704,47,884813,2.3338065147399902,-0.0009274446721156037,1.9534504413604736,0.013487189931952708,2.574286937713623,-0.0009274446721156037,1.64186692237854,-0.0016649476858036122,1.2145776748657227,-0.0018370550722891473,1.8368251323699951,-0.0003532908292314923,1.1293118000030518,0.0,0.7363808155059814,-0.0002358437476127716,1.2864651679992676,-0.0002358437476127716,1.147315263748169,-0.0008220856406204107,0.7225525379180908,1.9016906148550433e-05,1.3709874153137207,-0.0003532908292314923,2.0701751708984375,0.0,1.6696102619171143,-0.0006153970936727491,2.287848949432373,0.0
jungle_chess_2pcs_endgame_lion_lion,2352,47,442190,1.6752660274505615,-0.002041347338720522,1.4204561710357666,0.007309809621275259,1.7331156730651855,0.022018844934846512,1.2231521606445312,0.010149092082246436,1.0692205429077148,0.004233228674621005,1.411104679107666,0.028588346156462514,0.8193974494934082,-0.0008178751247530096,0.599931001663208,0.0006590218886709167,0.9955577850341797,-0.0010855600434287352,0.760645866394043,0.0002869867444985783,0.5568466186523438,0.005640740724178129,0.9531059265136719,0.006204061762764182,1.644707202911377,0.008512684709606753,1.397651195526123,-0.00027363410449242944,1.7657685279846191,-0.00027363410449242944
jungle_chess_2pcs_endgame_panther_elephant,4704,47,886685,2.3701095581054688,0.0010325734278365712,1.9668619632720947,0.002889521818519232,2.6195638179779053,-0.013341058554170145,1.602367877960205,0.0219209372011072,1.197761058807373,0.023408687136280203,1.8631563186645508,0.010254312568808804,1.1317601203918457,0.0,0.7476871013641357,-0.0003480327020263198,1.2661716938018799,0.0,1.1732242107391357,0.019996725860971534,0.7360355854034424,0.008977451988179178,1.4124245643615723,0.011899519182217162,2.120419979095459,0.01808258807090839,1.6812853813171387,0.023324460380823107,2.304277181625366,0.011899519182217162
jungle_chess_2pcs_endgame_panther_lion,4704,47,884813,2.3310649394989014,-0.000709617765102427,1.9459240436553955,0.001282771998160923,2.5306663513183594,-0.0010600799659912022,1.5626184940338135,0.0,1.2047319412231445,0.0033873276959587124,1.8892302513122559,0.0,1.1371324062347412,0.0,0.7361965179443359,-0.00035028043677818346,1.4559800624847412,0.0,1.1642487049102783,0.0,0.770510196685791,0.0005972632934534451,1.4444317817687988,0.0,2.07938551902771,0.0,1.6706268787384033,0.0,2.2773244380950928,0.0
jungle_chess_2pcs_endgame_rat_rat,3660,47,688987,1.969005823135376,0.0,1.647629976272583,-0.0013921162509935468,2.1618072986602783,0.0,1.515521764755249,0.0005690260411004098,1.1591522693634033,-0.0013725953710147056,1.7420802116394043,0.0011830769798700065,1.0118918418884277,0.0007147842494421958,0.6816678047180176,0.00015320722057156317,1.1051239967346191,0.00015320722057156317,0.994678258895874,0.0,0.6603443622589111,-0.0022326096514839857,1.2541251182556152,0.0011830769798700065,1.9263942241668701,0.0,1.6262805461883545,0.0006295317043334231,1.9288344383239746,0.0
kc1,2109,22,209046,5.96274995803833,0.21389422476699418,5.913587331771851,0.24906277418855435,6.184836387634277,0.2433358144290985,1.045849084854126,0.2458443299092698,0.9359397888183594,0.2655716154838741,1.1744801998138428,0.2403465760410459,0.6803193092346191,0.021733205192029564,0.5678536891937256,-0.05879447593204419,0.7952404022216797,-0.045484009499131436,0.6540491580963135,0.25385112655817793,0.5492162704467773,0.2514867472175612,0.9482541084289551,0.25723111654341085,1.4488158226013184,0.24797081393816434,1.3427691459655762,0.26287155642698384,1.8423810005187988,0.2446209220855852
kin8nm,8192,9,711614,3.68900728225708,-1.7029988753078106e-05,3.439164400100708,-1.5004834369438301e-05,4.270425796508789,-2.517372180273176e-05,1.7525339126586914,0.0,1.5633797645568848,-3.9163181509819474e-05,2.4879438877105713,0.0,0.8433585166931152,0.0,0.5982728004455566,0.0,1.0080091953277588,0.0,1.013674020767212,0.0,0.7842049598693848,2.857514827711003e-05,1.7351641654968262,0.0,2.4262261390686035,0.0,2.1817829608917236,0.0,2.793130397796631,0.0
kr-vs-kp,3196,37,466839,2.2322347164154053,0.004369644834008386,2.0119383335113525,0.005427873856339207,2.3646020889282227,0.0045322862619173315,1.3345608711242676,0.004369644834008386,1.107062816619873,0.005411384742215362,1.5540926456451416,0.002147502421535848,0.8389580249786377,0.0,0.6165902614593506,0.0006378236131020018,1.0754518508911133,0.0,0.8087973594665527,0.004369644834008386,0.6244721412658691,0.005433573655018342,0.997746467590332,0.004525519704128617,1.734217643737793,0.0,1.504302978515625,0.0001184705540604645,1.9479434490203857,0.0
kr_vs_kp,3196,37,236646,2.334481716156006,0.0040525791744282945,2.289381265640259,0.006930792107512266,2.5310416221618652,0.004117902153291892,1.1153690814971924,0.003338186495639011,1.0383820533752441,0.005595558066251441,1.296665906906128,0.0009399701108450712,0.6399953365325928,5.533589913817369e-05,0.5431602001190186,0.0003372993976688932,0.9141077995300293,0.00011881073947556417,0.6279549598693848,0.003338186495639011,0.5243964195251465,0.005602613185117887,0.7601094245910645,0.0031445363793358274,1.5548441410064697,5.533589913817369e-05,1.4562091827392578,0.0005803471413241107,1.8320047855377197,0.00029558284118779104
