Filename,Referee,Time,ARI
BNG(colic.ORIG)_OpenML,HAC,407.41572976112366,0.00019118270553053504
BNG(colic.ORIG)_OpenML,INERTIA,357.0054214000702,0.00021094843496081576
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,KM,304.48982667922974,0.05287612413564345
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,DBS,262.17894530296326,0.049845300928728985
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,HAC,392.74212670326233,0.06155833296249084
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,282.18159103393555,0.02955017168376702
BNG(cpu_act)_OpenML,KM,363.9995801448822,1.3609966821017735e-07
BNG(cpu_act)_OpenML,DBS,333.90659523010254,1.3383594543029143e-07
BNG(cpu_act)_OpenML,HAC,364.86027097702026,1.355398522222704e-07
BNG(cpu_act)_OpenML,INERTIA,341.75444769859314,1.336778846067872e-07
BNG(cpu_small)_OpenML,KM,311.74081683158875,2.3660294799058863e-08
BNG(cpu_small)_OpenML,DBS,255.2540726661682,1.5587626043279755e-07
BNG(cpu_small)_OpenML,HAC,336.04968070983887,2.2986941771790118e-08
BNG(cpu_small)_OpenML,INERTIA,326.56351017951965,1.5494907389833002e-07
BNG(credit-a)_OpenML,KM,505.4787321090698,0.07491019706597786
BNG(credit-a)_OpenML,DBS,219.25556325912476,0.03527089526754395
BNG(credit-a)_OpenML,HAC,494.36443614959717,0.07821849021282583
BNG(credit-a)_OpenML,INERTIA,356.26770186424255,0.08965650279806535
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,KM,429.80013823509216,0.013864378894569184
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,DBS,204.44976592063904,0.016501423064276627
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,HAC,264.66304779052734,0.011939623399491985
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,INERTIA,244.1256594657898,0.016828946429359604
BNG(credit-g)_OpenML,KM,377.39984345436096,0.012952839231093654
