Filename,Row,Columm,Mode,System,Time,Time_M2,Time_Jimmy,Time_Thelma,Time_Louise,ARI
Brazilian_houses_OpenML,10692,12,SS,3070,1.663720369,1.188371692,2.048916711,3.713661538,4.401376638,5.67E-05
Yolanda_OpenML,400000,100,SS,3070,231.6345968,166.6435948,273.186221,555.4786494,595.1556958,-0.002240245
Bike_Sharing_Demand_OpenML,17379,12,SS,3070,1.89274621,1.342373199,2.275208811,4.330236124,5.162973841,0
Bike_Sharing_Demand_OpenML,17379,12,SS,3070,1.884453297,1.346038069,2.320755292,4.206368967,4.985326183,0
BNG(vehicle)_OpenML,1000000,18,SS,3070,119.7358997,86.14093504,141.2146476,287.1364501,307.6461966,0.040270842
OnlineNewsPopularity_OpenML,39644,59,SS,3070,10.09242892,7.157751007,12.13178137,23.08951938,27.52981157,8.57E-06
nyc-taxi-green-dec-2016_OpenML,581835,18,SS,3070,43.78460288,31.27471634,53.92192473,97.73348857,115.8322828,0.00063497
house_sales_OpenML,21613,21,SS,3070,2.797888517,2.012869437,3.299785962,6.709564789,7.188819417,2.46E-05
Click_prediction_small_OpenML,39948,11,SS,3070,3.086057901,2.188693547,3.709650079,7.060301764,8.418052103,0.000358091
Higgs_OpenML,1000000,28,SS,3070,191.5820887,136.8443491,235.9385329,427.6385908,506.8309225,0.000918856
NASA_PHM2008_OpenML,45918,21,SS,3070,5.676963806,4.084146623,6.695322333,13.61382208,14.58623794,0.000744569
NASA_PHM2008_1_OpenML,45918,21,SS,3070,6.045302153,4.287448335,7.266861586,13.8304785,16.49018591,2.09E-05
30mlday_OpenML,300000,24,SS,3070,38.62431264,27.58879474,47.56688749,86.21498357,102.1807213,-4.79E-09
MiamiHousing2016_OpenML,13932,16,SS,3070,2.612841845,1.879742335,3.081544811,6.265807782,6.71336548,0.001251517
ACSPublicCoverage_OpenML,1138289,19,SS,3070,108.6448143,77.05305979,130.5984064,248.5582574,296.3579223,0.001954697
ACSIncome_OpenML,1664500,11,SS,3070,96.80185008,69.14417863,119.2141011,216.0755582,256.0895505,-0.000716159
SGEMM_GPU_kernel_performance_OpenML,241600,17,SS,3070,20.61896157,14.8337853,24.31768082,49.44595101,52.97780465,0
superconduct_OpenML,21263,81,SS,3070,9.630927086,6.830444742,11.57702499,22.03369272,26.27094131,7.28E-06
Medical-Appointment_OpenML,61214,18,SS,3070,5.108467817,3.648905584,6.291216523,11.40282995,13.51446512,-0.002576868
SGEMM_GPU_kernel_performance_OpenML,241600,14,SS,3070,15.580266,11.20882446,18.37512207,37.3627482,40.03151593,1.08E-05
sarcos_OpenML,44484,21,SS,3070,6.013349533,4.264786903,7.228452378,13.75737711,16.40302655,7.20E-05
law-school-admission-bianry_OpenML,20800,11,SS,3070,2.018321276,1.441658054,2.485617335,4.50518142,5.339474275,0.022955001
law-school-admission-bianry_OpenML,20800,11,SS,3070,2.036587238,1.465170675,2.401919139,4.883902249,5.23275241,0.023004453
law-school-admission-bianry_OpenML,20800,10,SS,3070,1.948163509,1.381676248,2.341824148,4.457020153,5.314139414,0.025475782
avocado_sales_OpenML,18249,13,SS,3070,2.215494871,1.582496336,2.728441959,4.945301051,5.861097542,0
medical_charges_OpenML,188806,12,SS,3070,13.03372717,9.376782137,15.37177399,31.25594046,33.48850763,0
covertype_OpenML,423680,54,SS,3070,75.31640196,53.41588791,90.53540325,172.3093159,205.4457227,0.016323404
covertype_OpenML,566602,10,SS,3070,37.11160135,26.50828668,45.70394255,82.83839587,98.17883955,0.037012568
covertype_OpenML,566602,10,SS,3070,37.33964109,26.86305114,44.03778876,89.54350381,95.93946837,0.022804738
covertype_OpenML,566602,10,SS,3070,37.59092522,26.66023065,45.18683161,86.00074404,102.5393487,0.019465269
MiniBooNE_OpenML,72998,50,SS,3070,17.46692038,12.4763717,21.51098569,38.98866156,46.20878407,0.01115377
Higgs_OpenML,940160,24,SS,3070,167.798718,120.7185022,197.8991839,402.3950072,431.1375077,0.000123254
jannis_OpenML,57580,54,SS,3070,15.20376492,10.782812,18.27595254,34.78326452,41.47235385,0.00021302
credit_OpenML,16714,10,SS,3070,1.890403271,1.350288051,2.328082846,4.219650158,5.001066854,0.000105579
pol_OpenML,15000,26,SS,3070,2.386559248,1.716949099,2.814670655,5.723163664,6.131961069,-0.144818868
elevators_OpenML,16599,16,SS,3070,2.27485013,1.613368887,2.734523536,5.204415763,6.205264948,0.000639258
Ailerons_OpenML,13750,33,SS,3070,2.853845835,2.038461311,3.514588467,6.370191596,7.549856706,-0.001261048
house_16H_OpenML,22784,16,SS,3070,2.996691704,2.155893312,3.534251332,7.186311041,7.699618972,0.006917147
pol_OpenML,15000,26,SS,3070,2.42851758,1.722352894,2.919242193,5.555977076,6.624434206,-0.128308652
elevators_OpenML,16599,16,SS,3070,2.246522665,1.604659046,2.766653528,5.01455952,5.943181653,0.000947045
Ailerons_OpenML,13750,33,SS,3070,2.867264509,2.062780222,3.381606922,6.875934074,7.367072223,0.000168073
house_16H_OpenML,22784,16,SS,3070,2.986783743,2.118286343,3.590315835,6.83318175,8.147255164,0.007114799
house_sales_OpenML,21613,15,SS,3070,2.510249138,1.793035099,3.091439825,5.603234683,6.640870735,2.66E-05
MiamiHousing2016_OpenML,13932,13,SS,3070,2.060238361,1.482185871,2.429812904,4.940619571,5.293520969,0.001316787
superconduct_OpenML,21263,79,SS,3070,9.541805744,6.767238116,11.46989511,21.82980038,26.02783891,0.000655156
pol_OpenML,15000,26,SS,3070,2.363871813,1.688479866,2.911172183,5.276499583,6.253629135,-0.112254822
elevators_OpenML,16599,16,SS,3070,2.295811892,1.651663232,2.707644642,5.505544106,5.898797256,-0.003540108
Ailerons_OpenML,13750,33,SS,3070,2.822676182,2.001898001,3.39304746,6.457735488,7.699607698,0.00179581
house_16H_OpenML,22784,16,SS,3070,2.974240541,2.124457529,3.662857809,6.638929779,7.86836122,0.006917147
house_sales_OpenML,21613,15,SS,3070,2.507972479,1.804296747,2.95786352,6.014322492,6.443916955,6.31E-05
MiamiHousing2016_OpenML,13932,13,SS,3070,2.111029148,1.497183793,2.537599649,4.829625138,5.758399203,0.001806939
superconduct_OpenML,21263,79,SS,3070,9.645493269,6.889638049,11.87868629,21.5301189,25.51717796,0.000953065
year_OpenML,515345,90,SS,3070,278.881413,200.6341101,328.9083772,668.7803669,716.5503931,-0.002002276
covertype_OpenML,423680,54,SS,3070,74.10036349,52.55344928,89.07364285,169.5272558,202.1286511,0.017186038
road-safety_OpenML,111762,32,SS,3070,13.56936502,9.692403586,16.71104067,30.28876121,35.89779106,-4.23E-07
nyc-taxi-green-dec-2016_OpenML,581835,10,SS,3070,28.07479334,20.19769305,33.11097221,67.3256435,72.13461804,-0.00025952
Allstate_Claims_Severity_OpenML,188318,124,SS,3070,68.29234362,48.43428626,82.0920106,156.2396331,186.2857164,3.18E-08
Brazilian_houses_OpenML,10692,11,SS,3070,1.674381971,1.195987122,2.062046762,3.737459757,4.429581934,5.38E-05
Bike_Sharing_Demand_OpenML,17379,11,SS,3070,1.812367201,1.303861296,2.137477534,4.346204319,4.656647485,0
OnlineNewsPopularity_OpenML,39644,59,SS,3070,10.61022162,7.524979872,12.75420317,24.27412862,28.94223028,-2.73E-05
nyc-taxi-green-dec-2016_OpenML,581835,16,SS,3070,41.24332476,29.45951769,50.79227187,92.06099277,109.1093248,0.001230822
house_sales_OpenML,21613,17,SS,3070,2.569200516,1.848345695,3.03007491,6.161152317,6.601234625,7.59E-06
compass_OpenML,16644,17,SS,3070,2.083240747,1.477475707,2.504196114,4.766050668,5.682598873,0.000491166
compass_OpenML,16644,17,SS,3070,2.106978416,1.504984583,2.594801005,4.703076821,5.574016974,0.000529494
nyc-taxi-green-dec-2016_OpenML,581835,10,SS,3070,28.31175661,20.36817022,33.39044299,67.89390074,72.74346508,-0.000300062
Allstate_Claims_Severity_OpenML,188318,124,SS,3070,67.30310726,47.73270018,80.90288167,153.9764522,183.5873084,4.14E-08
Brazilian_houses_OpenML,10692,11,SS,3070,1.736444712,1.240317651,2.138478709,3.875992661,4.593769079,5.01E-05
Bike_Sharing_Demand_OpenML,17379,11,SS,3070,1.786426544,1.285198953,2.106883529,4.283996508,4.589996259,0
OnlineNewsPopularity_OpenML,39644,59,SS,3070,10.3514204,7.341432908,12.44310662,23.68204164,28.23628041,7.76E-06
nyc-taxi-green-dec-2016_OpenML,581835,16,SS,3070,41.42771816,29.59122726,51.01935734,92.47258518,109.597138,0.000847837
house_sales_OpenML,21613,17,SS,3070,2.583912134,1.858929593,3.047425562,6.196431976,6.63903426,3.31E-05
MagicTelescope_OpenML,13376,10,SS,3070,1.84795022,1.310602993,2.221361005,4.22775159,5.040780742,0.021761389
MagicTelescope_OpenML,13376,10,SS,3070,1.874047518,1.33860537,2.307940293,4.183141781,4.957797667,0.096457683
MiniBooNE_OpenML,72998,50,SS,3070,17.72065973,12.74867606,20.89946896,42.49558688,45.53098595,0.011601797
Higgs_OpenML,940160,24,SS,3070,166.6373641,118.1825277,200.309369,381.2339604,454.5481836,0.001615521
jannis_OpenML,57580,54,SS,3070,15.27851439,10.91322456,18.81590442,34.10382676,40.41935024,0.000127949
covertype_OpenML,566602,10,SS,3070,36.07707787,25.95473228,42.54874144,86.51577427,92.69547243,0.021730661
pol_OpenML,10082,26,SS,3070,2.015744925,1.42960633,2.423061576,4.611633322,5.498485884,0.100714728
house_16H_OpenML,13488,16,SS,3070,2.13348031,1.523914507,2.627438805,4.762232835,5.644127804,0.041616802
MagicTelescope_OpenML,13376,10,SS,3070,1.870773792,1.345880426,2.206361354,4.486268086,4.806715807,0.083908566
MiniBooNE_OpenML,72998,50,SS,3070,17.63480616,12.50695472,21.19822834,40.34501524,48.10367201,0.004093486
credit_OpenML,16714,10,SS,3070,1.875356436,1.339540311,2.309552261,4.186063473,4.961260413,1.08E-05
Higgs_OpenML,940160,24,SS,3070,165.4312303,119.0152736,195.1070059,396.7175787,425.0545486,0.000115571
jannis_OpenML,57580,54,SS,3070,15.33686447,10.87720884,18.43594719,35.08777046,41.83541863,7.00E-05
covertype_OpenML,566602,10,SS,3070,36.38921738,25.99229813,44.81430712,81.22593165,96.26777085,0.014683569
pol_OpenML,10082,26,SS,3070,2.168882132,1.560346858,2.557945668,5.201156192,5.572667348,0.201104416
house_16H_OpenML,13488,16,SS,3070,2.13851428,1.516676794,2.570638634,4.892505788,5.833372286,0.015374393
MagicTelescope_OpenML,13376,10,SS,3070,1.810804844,1.293432031,2.230055227,4.041975098,4.790489005,3.89E-05
MiniBooNE_OpenML,72998,50,SS,3070,17.67004585,12.7122632,20.83977574,42.37421067,45.40094001,0.478260419
covertype_OpenML,566602,10,SS,3070,36.29607153,25.7418947,43.63033,83.03837001,99.00728732,0.002457279
pol_OpenML,10082,26,SS,3070,1.917953491,1.369966779,2.362011688,4.281146185,5.073951034,0.040039357
house_16H_OpenML,13488,16,SS,3070,2.159505606,1.553601155,2.54688714,5.178670518,5.548575555,0.010626295
MagicTelescope_OpenML,13376,10,SS,3070,1.824422359,1.293916567,2.193078927,4.173924409,4.976602179,3.89E-05
MiniBooNE_OpenML,72998,50,SS,3070,17.76247787,12.68748419,21.87497275,39.6483881,46.9906822,0.003167329
Higgs_OpenML,940160,24,SS,3070,161.6707251,116.3098742,190.6719249,387.6995806,415.3924078,0.000131414
jannis_OpenML,57580,54,SS,3070,15.21327877,10.78955941,18.28738883,34.80503036,41.49830543,0.000133994
pol_OpenML,15000,26,SS,3070,2.375009298,1.696435213,2.924888298,5.30136004,6.283093381,-0.128923525
elevators_OpenML,16599,16,SS,3070,2.340061903,1.683497772,2.759832413,5.61165924,6.012492043,-0.003930783
Ailerons_OpenML,13750,33,SS,3070,2.829906702,2.00702603,3.401739034,6.474277515,7.719330884,-0.000717157
house_16H_OpenML,22784,16,SS,3070,3.089123487,2.206516776,3.80433927,6.895364926,8.172284357,0.008269952
house_sales_OpenML,21613,15,SS,3070,2.516634703,1.810528563,2.968079612,6.035095211,6.46617344,3.43E-05
MiamiHousing2016_OpenML,13932,13,SS,3070,2.124402285,1.506668287,2.553675063,4.860220281,5.794878028,0.002257375
superconduct_OpenML,21263,79,SS,3070,9.097611904,6.498294217,11.20395555,20.30716943,24.06775636,0
covertype_OpenML,423680,54,SS,3070,72.8484695,52.40897086,85.91634568,174.6965695,187.1748959,0.024710148
road-safety_OpenML,111762,32,SS,3070,13.41658044,9.515305277,16.12763606,30.69453315,36.59732799,7.36E-06
compass_OpenML,16644,17,SS,3070,1.991985321,1.422846658,2.453183893,4.446395806,5.269802437,0.000491166
mobile_churn_OpenML,66469,65,SS,3070,14.48338127,10.41969876,17.08147337,34.73232918,37.21320984,-0.015991603
Credit_Card_Fraud_Detection_OpenML,284807,30,SS,3070,55.51414585,39.37173465,66.73175364,127.0055956,151.4297486,0.000484701
sgemm_gpu_kernel_performance_OpenML,241600,14,SS,3070,15.73812747,11.24151962,19.38193038,35.12974882,41.63525786,-1.02E-06
superconductivity_OpenML,21263,81,SS,3070,10.06750369,7.24280841,11.87345641,24.1426947,25.86717289,0.001043494
naval_propulsion_plant_OpenML,11934,14,SS,3070,2.101233721,1.490236682,2.525824884,4.807215102,5.731679544,-0.000681245
video_transcoding_OpenML,68784,18,SS,3070,6.678395033,4.770282166,8.224624425,14.90713177,17.66771173,6.30E-05
wave_energy_OpenML,72000,48,SS,3070,17.22699404,12.39352089,20.31724736,41.31173631,44.26257461,1.65E-07
sarcos_OpenML,48933,21,SS,3070,6.572938919,4.661658808,7.901116623,15.03760906,17.92945695,0.000821973
miami_housing_OpenML,13932,15,SS,3070,2.185470343,1.561050245,2.69146594,4.878282016,5.781667574,0.002338724
nyc_taxi_green_OpenML,581835,18,SS,3070,44.49913192,32.01376397,52.48158028,106.7125466,114.3348713,0.000127302
kings_county_OpenML,21613,21,SS,3070,2.7535851,1.952897234,3.309995312,6.299668497,7.511143208,2.58E-05
health_insurance_OpenML,22272,11,SS,3070,2.007112503,1.433651788,2.471813427,4.480161837,5.309821437,0.005005679
Airlines_DepDelay_1M_OpenML,1000000,11,SS,3070,54.88935256,39.48874285,64.73564401,131.6291428,141.0312245,0.015283119
fifa_OpenML,19178,28,SS,3070,2.954164743,2.0951523,3.551105593,6.758555806,8.058278077,-0.002168496
jannis_OpenML,57580,54,SS,3070,15.18062091,10.84330065,18.69534595,33.88531453,40.16037278,0.00022914
jannis_OpenML,57580,54,SS,3070,15.18525767,10.92464581,17.90925542,36.41548602,39.01659216,0.000261744
jannis_OpenML,57580,54,SS,3070,15.30095911,10.85174405,18.39278652,35.00562597,41.73747711,0.000384689
default-of-credit-card-clients_OpenML,13272,20,SS,3070,2.187297106,1.562355076,2.693715648,4.882359612,5.78650028,0.001663144
default-of-credit-card-clients_OpenML,13272,20,SS,3070,2.159636259,1.55369515,2.54704123,5.178983835,5.548911251,0.000445495
jannis_OpenML,57580,54,SS,3070,15.26649404,10.82730074,18.35135718,34.92677657,41.64346438,0.000301931
credit_OpenML,16714,10,SS,3070,1.837557077,1.312540769,2.263001326,4.101689904,4.861262108,8.87E-06
credit_OpenML,16714,10,SS,3070,1.84057498,1.324154662,2.170745347,4.413848873,4.729123792,0.000122966
pol_OpenML,15000,26,SS,3070,2.34824729,1.66542361,2.822751881,5.372334226,6.405475423,-0.125874627
elevators_OpenML,16599,16,SS,3070,2.283030987,1.630736419,2.811614516,5.09605131,6.039764516,0.001092831
albert_OpenML,58252,31,SS,3070,6.806424856,4.896708529,8.027391032,16.32236176,17.48824475,0.002935721
default-of-credit-card-clients_OpenML,13272,21,SS,3070,2.168057203,1.537629222,2.606151224,4.960094264,5.913958546,0.000363577
road-safety_OpenML,111762,32,SS,3070,14.09661222,10.06900873,17.36035988,31.46565228,37.29262492,0.042001965
delays_zurich_transport_OpenML,5465575,11,SS,3070,378.0728219,271.9948359,445.8931736,906.649453,971.4101282,0
Allstate_Claims_Severity_OpenML,188318,124,SS,3070,67.85566306,48.12458373,81.56709107,155.2405927,185.0945528,3.73E-08
online_shoppers_OpenML,12330,17,SS,3070,1.945039272,1.389313766,2.395368562,4.341605518,5.14560654,0.007212838
Insurance_OpenML,23548,10,SS,3070,2.090342522,1.503843541,2.46531728,5.012811803,5.370869789,0.001449537
bank-marketing_OpenML,45211,16,SS,3070,3.635758877,2.578552395,4.370427788,8.317910952,9.917509212,0.020733541
fars_OpenML,100959,29,SS,3070,10.59032273,7.564516236,13.04226937,23.63911324,28.0167268,-0.042423467
kick_OpenML,67212,30,SS,3070,8.204043865,5.902189831,9.675721034,19.6739661,21.0792494,-0.016181957
hcdr_OpenML,244280,69,SS,3070,56.09941792,39.78682122,67.4352902,128.3445846,153.0262355,-0.00084969
nomao_OpenML,34465,118,SS,3070,15.19630408,10.85450291,18.7146602,33.92032161,40.20186265,0.112227743
road-safety_OpenML,111762,32,SS,3070,13.13253736,9.447868604,15.48830919,31.49289535,33.74238787,0.005128203
autos_OpenML,1000000,25,SS,3070,143.4178793,101.714808,172.3979797,328.1122839,391.2108001,0.004307727
SignMNIST_OpenML,34627,784,SS,3070,99.56792235,71.11994454,122.620594,222.2498267,263.407202,0.00164492
Cardiovascular-Disease-dataset_OpenML,70000,11,SS,3070,4.106215954,2.954112197,4.842806881,9.847040657,10.5504007,0.008025661
Otto-Group-Product-Classification-Challenge_OpenML,61878,93,SS,3070,15.89271736,11.27143075,19.10411992,36.35945404,43.35165674,0.000954657
ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014_OpenML,818238,30,SS,3070,133.2196729,95.15690921,164.0636366,297.3653413,352.4329971,0.048639653
Click_OpenML,1000000,11,SS,3070,71.49621248,51.43612409,84.3215149,171.453747,183.7004432,0.000474048
online-shoppers-intention_OpenML,12330,17,SS,3070,1.911701679,1.355816794,2.297994565,4.37360256,5.214679975,0.080230749
Dota2-Games-Results-Data-Set_OpenML,102944,116,SS,3070,35.17490005,25.12492861,43.31884243,78.5154019,93.05529114,-8.40E-05
SantanderCustomerSatisfaction_OpenML,200000,200,SS,3070,195.1944127,140.427635,230.2092378,468.0921168,501.527268,0.000159014
Microsoft_OpenML,1200192,136,SS,3070,842.2499433,597.3403853,1012.441331,1926.904469,2297.46302,0.000891869
