Filename,Shape_R,Shape_C,Size,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_KM_B_Distance,ARI_KM_B_Distance,Time_KM_B_DistanceRatio,ARI_KM_B_DistanceRatio,Time_KM_B_ADLOF,ARI_KM_B_ADLOF,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_DBS_B_Distance,ARI_DBS_B_Distance,Time_DBS_B_DistanceRatio,ARI_DBS_B_DistanceRatio,Time_DBS_B_ADLOF,ARI_DBS_B_ADLOF,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_HAC_B_Distance,ARI_HAC_B_Distance,Time_HAC_B_DistanceRatio,ARI_HAC_B_DistanceRatio,Time_HAC_B_ADLOF,ARI_HAC_B_ADLOF,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF,Time_AVG_B_Distance,ARI_AVG_B_Distance,Time_AVG_B_DistanceRatio,ARI_AVG_B_DistanceRatio,Time_AVG_B_ADLOF,ARI_AVG_B_ADLOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parity5+5,1124,11,24796,1.270860513,-0.000405709,1.031841199,0.000624237,1.409205278,-9.11E-05,1.350733757,-0.000164081,1.487200419,0.000325061,1.731739521,-0.000268923,0.898908536,-1.87E-05,0.758269151,0.000226573,0.935956399,-5.11E-05,0.825734933,5.88E-05,0.70359079,0.000346823,0.892642577,7.19E-05,1.086027145,-0.000246809,1.04690965,0.000295261,1.525835435,-0.00017244,1.378960133,0.000124393,1.483152628,0.000346317,1.289987485,0.000202025,1.690500816,8.52E-06,1.382345756,0.000428513,1.683354855,0.00026701,1.608341217,-0.000193725,1.609161059,0.00035009,1.536154429,-0.000188491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parity5_plus_5,1124,11,47276,1.389710347,-0.000101832,1.280643543,-8.99E-05,1.714990934,-0.000221987,1.530329227,-0.000229054,1.5376273,0.00012303,1.682685932,-1.85E-05,0.735487143,0.000217907,0.57834514,0.000194008,0.780102173,-7.84E-05,0.696303527,0.00023005,0.573535442,-3.53E-05,0.945109288,-0.000225618,1.270264149,-7.02E-05,1.180912733,3.51E-06,1.428764979,-0.000182874,1.357623577,-0.000185847,1.410524527,0.000250749,1.255656163,-0.000158888,2.331277609,-0.000115248,1.941228867,-8.09E-06,2.041065693,4.61E-05,1.908816655,-3.23E-05,1.841982921,-9.63E-06,1.87965409,-0.000227065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pc1,1109,22,118014,1.236161788,0.11018902,0.987097184,0.104917049,1.221324841,0.137424114,1.441071351,0.113529375,1.13277777,0.065063742,1.317050219,0.154141143,0.879074971,0.066626172,0.736949046,0.061659097,1.034422636,0.084433214,0.983830929,0.007809665,0.922727823,0.106103771,1.017050107,0.007489741,0.930701971,0.10232686,0.822658698,0.033449892,1.038184722,0.142141074,1.062687635,0.11123804,0.724772533,0.114505055,1.049139977,0.153312542,1.207625866,0.10323376,1.036149184,0.028618541,1.317262729,0.138714664,1.328849554,0.110477351,1.213568449,0.115081281,1.287591616,0.138524649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pc2,5589,37,882894,2.924319744,0.04951721,1.961517413,0.125345845,3.489241362,0.054890176,3.132853667,0.044889154,2.058930238,0.122715258,3.49772191,0.061325564,3.300455014,0.015459055,4.473594268,0.043933774,4.463907401,0.01832093,2.926086505,0.037117761,2.534943342,0.040847552,3.426978111,0.034473289,2.701013009,0.044889154,1.688059966,0.122986409,3.02175649,0.057353962,2.521837791,0.044311138,1.622668425,0.143332945,3.115204811,0.063705129,4.378385703,0.040261097,3.347072204,0.123176226,4.466681242,0.054394875,3.4723924,0.044889154,2.99387304,0.118350727,4.087868452,0.053008519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pc3,1563,38,276975,1.39361167,0.014997341,1.196972768,0.053104135,1.504627784,0.009038272,1.374615828,0.012013023,1.026440064,0.128165402,1.517929157,0.00858353,1.147488435,0.077395079,0.83532691,0.126055989,1.424019575,0.040979237,1.288604895,0.054228974,0.824755669,0.12057281,1.286779165,0.074728524,1.468665123,0.025366391,0.826157888,0.144888873,1.316035986,0.001341806,1.152050495,0.005847044,0.890922705,0.041915386,1.336235285,0.014821237,1.461764415,0.013700625,1.119353215,0.11584873,1.59240222,0.026590601,1.432326237,0.011259479,1.11713322,0.132058051,1.613098462,0.003651663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pc4,1458,38,255806,1.333044052,0.023053274,1.024113814,0.035672922,1.486599604,0.039258125,1.572450082,0.032392602,1.245364904,0.046627148,1.483368874,0.03253413,1.123231014,0.065444308,0.926138878,0.023647646,1.384709994,0.065372672,1.130762339,0.069938036,0.901782751,0.085992041,1.304736614,0.041175345,1.130292892,0.027919399,0.832395951,0.028992365,1.274169604,0.024723103,1.144978523,0.0187907,0.991837422,0.054857032,1.288592259,0.039538061,1.439636548,0.043513304,1.32610027,0.041314113,1.576050917,0.016817744,1.430551449,0.045736066,1.113330444,0.027183395,1.589592457,0.02980428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollen,3848,6,156109,2.104421695,-0.000212183,1.880186081,-0.000185256,2.171836615,-0.000194393,1.832513968,-0.000189555,1.830079953,-0.000211694,1.6506416,-6.32E-05,0.97378691,-2.98E-05,0.695804675,-0.000142575,0.996332089,-0.000147634,0.833709876,-1.75E-05,0.588177204,-0.000167908,0.940244834,-0.000112178,1.821764469,-0.000218127,1.686336756,-0.000239595,1.930158456,-0.000199982,2.370238702,-0.000227056,1.703856468,-0.000192592,1.350698074,-0.000189346,2.48862799,0.000290458,1.70095094,-7.88E-05,1.962922494,-6.71E-05,1.837455988,0.000237245,1.653918187,-1.92E-05,2.259201368,8.88E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puma32H,8192,33,2724113,5.182588657,0.00017972,4.330809832,0.002703899,7.334114949,0.000366789,4.841447274,0.000202968,4.521082401,0.002060529,6.690021038,0.000963101,3.423310836,0.000343805,1.775424639,0.002837887,3.68639787,1.66E-05,3.10247461,-3.81E-05,1.364543279,0.000129373,3.62534825,-7.22E-05,4.165857395,0.001320396,3.571443399,0.003877899,5.382645607,0.003036659,4.414619128,0.002487852,10.45772243,0.002634839,16.1640753,0.000249822,5.123713493,0.002907202,15.4169956,0.004260581,13.42933146,-2.60E-05,27.37014349,0.001344243,3.65116779,0.001406067,6.725597541,0.000219518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puma8NH,8192,9,711098,4.085171382,0.002704006,3.324949026,0.005833306,4.143191894,0.002771206,4.781744162,8.37E-05,3.228000402,0.004162551,3.737360557,1.99E-05,1.294108232,0.000558205,0.752557198,0.001137199,1.689082543,0.001408427,1.252272447,0.003388846,0.738098939,0.00223344,1.708479563,-1.27E-05,3.631856521,1.97E-05,3.17213424,0.004594976,6.319785595,9.83E-05,4.582159758,5.04E-05,3.24273928,0.00480393,3.811039527,0.000414691,3.875413895,-9.26E-06,3.030725002,0.005308572,6.231813987,0.002273041,4.840716044,0.000275771,5.421343724,0.004940551,4.235934337,0.00314143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qsar-biodeg,1055,42,221999,1.991883198,0.002744713,2.09359169,-0.010203883,2.477681716,-0.00240154,1.545536995,-0.007916164,1.554403226,0.000694918,2.241498311,-0.001437738,1.350197792,-0.004052573,0.854016701,-0.003578449,1.240882953,-0.014029334,1.08255283,-0.002780767,0.829181115,-0.01036084,1.206886689,-0.019430084,1.491988103,0.00070699,1.255824645,0.003404799,1.580600818,-0.005938664,1.492940664,-0.001157831,1.483201583,-0.006678097,1.843627612,0.000631309,1.660049359,-0.002762188,1.359577417,-0.001703453,1.773116827,-0.002263023,1.653744141,-0.006265243,1.427098036,-0.005141794,2.569736163,0.000548788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quake,2178,4,43674,1.187035561,-0.000933103,1.082135042,0.001267254,1.397779226,-0.000950664,1.382511377,0.000298344,1.006197453,0.000586851,1.47612524,-0.000502766,0.774692456,-0.001090327,0.522040129,-0.000446629,0.780940294,-0.000566508,0.791778326,0.000185296,0.655130068,0.000132428,1.00091958,-5.96E-06,1.018609762,-0.000197819,1.417958577,0.002417773,0.951876163,0.001293411,0.952676296,0.000325658,0.861341953,0.000634043,1.405426979,0.000587217,1.567222039,0.001095063,1.029214223,0.001922684,1.529251337,-6.21E-05,1.466298978,0.000605908,1.389948686,0.001533494,1.383379777,0.000706285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,7400,21,1009548,5.034299771,0.000290733,3.540614049,0.083405496,7.450965881,0.162921109,5.823287328,0.299670282,3.044470151,0.394513788,6.175300121,0.089129765,2.06235218,0.293038044,1.000549396,0.000571373,4.999500751,7.32E-05,1.934236368,0.000345548,0.985475302,0.552404882,4.595312039,0.000296545,4.90390571,0.159220892,4.092477322,0.087857883,6.769411961,0.085116011,4.857954025,0.262834466,2.985676765,0.068789545,7.166574637,0.271601001,5.154998938,0.007460149,5.83426849,0.086690135,5.837302128,0.157577574,4.417073568,0.349729293,3.472379208,0.092320792,4.968700647,0.265787561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmftsa_sleepdata,1024,3,13923,1.661667506,0.038161774,1.574350516,0.031546989,2.151232243,0.030503356,2.044096073,0.030503356,1.907419682,0.030698371,2.117111365,0.030503356,0.84238402,0.035694198,0.537073056,0.020168763,0.720042388,0.02432725,0.727079789,0.037776927,0.707976421,0.029380771,0.84015282,0.044887719,0.848724763,0.044482101,0.82045881,0.037914915,0.945831219,0.045593534,0.855685314,0.044483522,0.942124128,0.031271881,0.955811739,0.045693337,1.804388682,0.037333094,1.587563435,0.036795509,2.212133249,0.030364972,1.896503131,0.036665148,1.255576928,0.042891594,1.983931224,0.037699342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
satimage,6430,37,2461827,8.388423125,0.489387571,7.241271893,0.090542829,7.476032098,0.137641438,4.131756067,0.196233902,2.124008735,0.196653617,5.407953819,0.123012317,2.881864071,0.081616499,1.61136198,0.184350315,3.674506823,0.134766641,2.789926767,0.128886223,1.814656973,0.106113869,4.145401875,0.068814407,3.384673198,0.188577833,1.894907554,0.190323741,4.517964602,0.197797934,3.313562314,0.191241326,1.874366522,0.188883465,4.777269681,0.061138069,3.594002326,0.131363293,2.567418019,0.185825665,4.522616545,0.133427736,3.704444726,0.127297632,2.119876623,0.184188605,4.576963822,0.196734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment,2310,20,336255,3.265255849,0.235735633,2.054213524,0.075611196,1.96853137,0.041406222,2.085472663,0.045645332,2.640502055,0.065152227,2.243195534,0.06002691,1.508552392,0.047253004,0.865536928,0.050508079,1.408030748,0.048671173,1.125382503,0.050291776,0.961803118,0.061853225,1.34579579,0.027968281,1.521683693,0.03367145,1.997984568,0.059484595,2.175571203,0.050387837,2.030388117,0.029313078,1.175270875,0.050896192,1.927726507,0.012191359,2.044714451,0.028714926,1.85074083,0.054222858,2.286811829,0.047781077,2.598304033,0.00575654,1.609477838,0.0415621,2.576699336,0.050961477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segmentation,2310,20,413130,2.748654763,0.235636968,1.542411089,0.074603345,2.160964251,0.011224984,1.761438131,0.025274618,1.523159107,0.072972909,2.265343666,0.03114331,1.171090364,0.022100204,0.876504898,0.077277249,1.379796505,0.004387255,1.190720638,0.029852456,0.834715605,0.025194251,1.354005178,0.001109091,1.367961963,0.020597512,1.05540355,0.062207433,1.560263236,0.009711563,1.149930159,0.023644083,1.034540176,0.077142912,1.989189068,0.026619961,1.96195658,0.030422174,1.685361067,0.075261281,2.061817725,0.031050536,1.858748118,0.037751359,1.603740692,0.067785112,2.424004634,0.008279593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semeion,1593,257,1635597,12.64815251,0.120086383,6.200230122,0.016693974,10.69467767,0.004562468,9.825429122,6.43E-05,6.336175601,0.010055613,10.6292359,0.007755393,3.270222028,0.00793905,1.836234013,0.014934176,4.466566165,0.002857657,3.527555386,0.006439425,1.989965995,0.011911707,4.18394351,0.008997289,4.404779275,0.004802093,4.571945111,0.014278556,5.262281259,0.00606371,4.045636018,0.005291488,9.538480361,0.02222636,9.384845495,0.004474064,5.234141429,0.004760971,8.357114315,0.02198624,6.292495728,0.000286144,7.105550528,0.004854783,9.731274923,0.01918202,13.87158171,0.002807125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solar-flare,1066,13,53612,2.827352842,0.087024465,0.913843393,0.101805541,1.038025538,0.102309515,0.941574494,0.101985072,0.795696974,0.100203346,1.01432991,0.100442408,0.886004448,0.06617845,0.599703948,0.06005393,0.838988384,0.101959258,0.797581355,0.09302759,0.633948088,0.081007348,0.829684099,0.073041766,0.925009569,0.10151977,0.73214817,0.101988824,0.968546391,0.101199917,0.905014515,0.101521174,0.739552021,0.102628274,1.016290903,0.101703867,1.267774105,0.102376217,1.147553921,0.101931195,1.27447319,0.101399744,1.27147762,0.101080426,1.108575821,0.101864493,1.315330267,0.102440993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
solar_flare_2,1066,13,28028,1.575640758,0.132586891,0.793263833,0.103401207,1.022378286,0.103219134,0.941889922,0.104374862,0.813275258,0.104669245,1.108276606,0.104466243,0.750073036,0.046649653,0.621653716,0.070998119,0.86534977,0.062623898,0.776157061,0.091794877,0.638020992,0.090206502,0.907826185,0.035125609,0.790218592,0.071674794,0.603001595,0.096085923,0.836615403,0.100143482,0.810651064,0.057402807,0.632209539,0.070079415,0.942185958,0.098714641,1.018468301,0.104819307,0.818305651,0.10459839,1.066996813,0.104173269,0.989939054,0.104858405,0.855489095,0.104317196,1.084490935,0.102928569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space_ga,3107,7,207178,2.299862941,0.012315463,2.183179617,0.013603793,2.49372681,0.013486337,2.14896965,0.01271173,2.21278588,0.017736978,2.508744637,0.013331913,1.136000236,0.012223616,0.786465247,0.01063885,1.084351222,0.011273152,0.965090195,0.005980876,0.648225307,0.005437457,1.135079781,0.005796634,1.218812943,0.010413142,1.106914679,0.011590029,1.418084145,0.009689955,1.343934218,0.011951926,1.060759862,0.010591126,1.405071338,0.008768715,2.654430946,0.010584577,2.654596726,0.010674323,2.6604201,0.010338538,2.482723792,0.011636003,1.916152795,0.012295666,2.026640415,0.0114767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spambase,4601,58,1144029,4.833640416,0.014568521,4.495613019,0.04428734,4.797542651,0.017096487,3.622937044,0.007594809,4.538880507,0.042492804,5.165149132,0.024018028,3.580369075,0.030899438,1.35055383,0.088776003,2.734375477,0.008586411,2.356513182,0.040725103,1.321555853,0.098584203,3.573098103,0.039118632,3.282646338,0.005729772,4.074767113,0.044610042,4.325292349,0.011930635,4.991497676,0.010381624,2.794973691,0.042455131,3.495642265,0.025793009,4.623066187,0.011751698,3.599668344,0.040254424,6.138352076,0.022024921,4.058576107,0.009931307,3.773344517,0.044396327,5.558339914,0.031244168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
splice,3190,61,772758,5.40294075,0.169351807,3.212700844,0.098674703,5.036637068,0.116625085,4.667935769,0.262267148,4.625346581,0.197884838,5.826690435,0.278608004,2.305396636,0.161247888,1.271309296,0.115861978,3.011542559,0.021347824,2.228795131,0.066578885,1.660192887,0.15677715,2.86154898,0.12460358,2.244051218,0.031685311,2.506479979,0.084158712,3.074567874,0.110871821,2.310835044,0.106605826,1.269732157,0.106734981,2.564534903,0.154568063,4.170535723,0.152416082,3.097170989,0.169331852,4.572592258,0.028256405,3.177193562,0.208499663,2.071590583,0.139578236,3.513764143,0.166782293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
steel-plates-fault,1941,34,385238,2.008831263,-0.009645985,1.751538674,-0.020755555,2.323481798,-0.009756651,2.075970252,-0.009656307,1.659629901,-0.024447587,2.548553308,-0.009201586,1.418280602,-0.003748087,0.919844945,-0.018277653,1.524181445,-0.008843243,1.218816042,-0.015510868,0.86775128,-0.023309341,1.329969088,-0.018498324,1.596075376,-0.003771288,1.43417271,-0.021116456,1.995790561,-0.007252482,1.621507645,-0.010787607,2.103416443,-0.005184364,1.766552289,-0.005520712,2.628718217,-0.003974717,2.103494485,-0.019014042,2.588462035,-0.006409308,2.434011777,-0.003823871,2.170611858,-0.015789935,3.032173634,-0.003680842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sylvine,5124,21,625372,2.929529826,7.67E-05,2.610269785,0.000258212,3.006691138,0.000143564,2.837653478,0.000454261,3.744583289,0.000257331,3.050050179,0.000332102,1.588176807,0.000912816,1.280510108,0.000595499,1.946911017,0.001220226,1.507155657,-4.76E-06,1.156958898,0.000319041,1.887654305,1.52E-05,2.258476814,0.000725109,1.990015268,0.000151639,3.028609514,0.00074565,3.67177248,3.77E-05,2.581859986,0.001579718,4.675861915,-6.30E-06,2.847426732,0.001029954,2.390940666,0.000101878,5.157197237,0.002597802,3.744822423,0.000211169,2.414661487,0.000163629,3.896562576,3.38E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
texture,5500,41,1921705,6.946680864,0.371522828,4.631392241,0.112581531,3.842798551,0.112802459,2.976110379,0.110864586,4.008481026,0.115175033,3.442141851,0.104965023,8.09277463,0.116995929,2.902781248,0.102095337,3.293693701,0.100272028,2.800961018,0.093592714,1.576139291,0.086559272,3.530997038,0.098672393,3.798644066,0.112951994,2.750229836,0.112951994,4.471312364,0.112967781,4.122720321,0.112967781,2.652706464,0.112895313,4.521781047,0.112967781,3.481487672,0.111595699,2.244934082,0.110320504,3.949339469,0.112972167,3.39251256,0.11249621,2.304010471,0.11184529,3.912719568,0.111626202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyroid-allbp,2800,27,319250,3.3774604,0.007946722,2.803743283,-0.012888978,2.322283745,-0.002822377,2.211081584,-0.002790117,2.04953893,-0.007732523,2.072528124,-0.001466718,1.324115753,-0.0053049,0.937426647,-0.030920629,1.717693806,-0.004389616,1.653667927,-0.003115909,0.897049665,-0.016496179,1.490393957,-0.009780928,1.566499949,0.001858333,2.278474728,-0.013284867,1.614679495,-0.002156673,1.664612611,-0.005457874,2.032301426,-0.013514731,2.557941119,-0.00065021,3.119105657,-0.002515447,1.678417842,-0.006394942,2.930588404,-0.004040099,2.042561769,-0.007795089,1.888614813,-0.008998266,2.574273984,-0.003192222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyroid-allhyper,2800,27,319250,2.366977135,0.000385325,3.729085843,-0.007538251,2.981348674,-0.0025134,2.560218811,-0.00427916,3.267566045,-0.011213302,2.778881868,-0.001340365,1.529089292,-0.001163619,0.980005026,-0.001209416,1.613066673,-0.000824886,1.256659031,-0.004598319,1.078884761,-0.004665931,1.78535231,-0.005269928,2.469962994,-0.001782633,3.364064058,0.002313541,4.588887691,-0.000741587,2.084162156,-0.002895819,2.646663268,-0.00636387,2.342950741,-0.000617016,3.145050446,-0.008078734,2.080701828,0.000401424,4.129927874,-0.001444557,4.146376053,-0.004773682,2.600052516,-0.009108572,6.347037474,-0.003370945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyroid-allhypo,2800,27,319250,3.075098674,0.009097938,3.421736081,0.000591806,7.175636133,-0.0017226,7.473282258,-0.005210163,6.14639171,-0.00855292,7.291059971,-0.005581672,2.072924773,-0.003186356,0.930499554,0.001396045,1.398136616,-0.003176885,1.270633698,-0.00387318,1.096839905,-0.000609179,1.669919093,0.003328861,1.756210804,0.00880103,1.274835269,-0.004301406,3.123081923,-0.008255125,4.57283926,-0.009280878,3.733832121,9.23E-06,2.098931074,0.000554175,2.253293117,0.007187488,1.570159515,0.007361949,1.978515943,0.004407007,3.785740852,-0.014957567,7.053550084,-0.004307979,7.781151454,-0.000811644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyroid-allrep,2800,27,319250,4.187495629,-0.00352758,1.947053909,-0.000875866,2.100185871,0.002494351,2.865551631,0.002385947,1.814384699,0.000953466,2.337154071,0.002385947,1.661801895,0.002966553,0.871707519,0.004794268,1.386949301,0.000143955,1.279705604,-0.002191782,1.184967041,-0.012312349,1.422068357,0.000879657,3.015866756,0.000983074,4.440749884,-0.015542198,2.507932901,-0.001192353,2.693941514,-0.001193292,2.751867612,-0.004360061,3.121037404,0.001393998,2.911765973,0.00397308,2.012815634,0.004179105,2.745434284,0.000631986,3.762348652,0.001306044,1.852616866,-0.00243609,2.437084595,0.003478246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thyroid-dis,2800,27,319250,2.208313147,-0.000635404,2.151889722,-9.21E-05,4.316059669,-0.001787225,2.809488455,-0.007777574,3.295624812,-0.008316514,2.642038663,0.000440299,1.495779991,-0.007164615,0.976809104,-0.001722357,1.50916942,-0.00318586,1.280261914,-0.005012718,0.969997088,-0.004664076,1.486979882,-0.002426235,1.973302762,-0.006008042,2.10542496,-0.003215503,3.869493484,-0.025655271,2.690326532,-0.007056943,2.340656042,-0.005380635,1.573886792,-0.001551009,2.531922261,-0.000350229,1.827664375,-0.009183488,3.422294458,-0.01342136,1.686647336,-0.003293123,1.300074736,-0.001952835,2.691598574,-0.002074772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twonorm,7400,21,1132260,2.359898011,0.901029128,1.521560907,0.902744291,3.393543641,0.902572633,2.336617152,0.902572633,1.64488252,0.90274434,3.367655754,0.902744291,1.83733956,0.601928498,1.056140582,0.902229463,2.951387723,0.86257272,1.846197367,0.875550785,1.009103934,0.849692887,2.9296182,0.882495123,2.228134712,0.902572633,1.43197298,0.902744291,3.352625052,0.902572633,2.319984674,0.902744291,1.499386152,0.902744291,3.354569038,0.902744291,2.452946027,0.902572633,1.638361851,0.902572633,3.563268661,0.902572633,2.462451458,0.902744291,1.737060229,0.902400975,3.611740748,0.902401024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volcanoes-a1,3252,4,76314,2.47763896,-0.00050908,1.865912914,0.000272596,2.553765774,-0.005114679,1.990352631,0.019943524,1.56182313,-2.84E-05,1.864550273,-0.005707831,0.754763206,0.029690841,0.624577363,0.018707739,0.846803347,0.049402824,0.719857454,0.019653089,0.6135873,-1.45E-05,0.874145587,0.003186691,1.137817065,-0.004459318,1.365833282,-0.002120953,1.776905696,0.073412554,1.181122382,0.022946958,1.191019773,0.00197843,1.328685045,-0.000314588,1.914071163,-0.005211366,2.187070688,0.002276191,1.761650165,0.01607361,2.04130729,0.020421858,2.40211765,0.004017576,2.371993542,-0.006132491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volcanoes-a2,1623,4,38056,2.258195241,0.003794606,1.065752665,-0.003820906,1.276525497,-0.009389745,1.375305335,-0.039360709,1.093072017,0.00070597,1.538382451,-0.008341912,0.826348225,-0.02184238,0.588400284,0.002623411,0.741364638,-0.004450621,0.7696263,-0.00094092,0.562506199,0.005722841,0.752184391,-0.005558525,1.736129602,-0.011221938,0.78778259,0.004865522,1.172135274,-0.004244296,0.870148579,-0.01490486,1.076225281,0.001718838,1.166336298,-0.013495219,1.325551112,-0.005641204,1.227643728,-0.001727896,1.459048748,-0.013105571,1.484232744,-0.004765279,1.726305087,0.00532447,1.44383955,-0.018775534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volcanoes-a3,1521,4,35840,3.704063018,0.004078363,2.040736834,-0.000201879,2.147569736,0.007620582,1.184761683,0.009393971,1.10265549,-0.00206236,1.64895757,-0.005216437,0.919572274,0.061908726,0.631564856,-6.44E-05,0.762155294,0.064778957,0.717560291,0.004802059,0.602428595,0.01062921,0.733386199,0.002478072,1.751707792,0.047004621,2.37301,-0.007267953,2.06922102,0.055130194,2.31489555,-0.007631176,1.588088433,0.005072712,2.566570282,-0.000624853,2.543700695,-0.003272598,1.891727289,0.003353704,2.264214675,0.03990302,2.235196829,0.036293767,2.003047784,-0.002512297,2.517429272,-0.007755315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volcanoes-a4,1515,4,35545,2.639430205,0.002338713,1.383285999,-0.00670895,1.551676114,-0.007610192,1.513634761,0.00094932,1.186121782,0.002563094,1.499007781,-0.00348631,0.805538416,-0.002502487,0.538033485,-0.001441793,0.829041958,-0.006992771,0.743038813,0.028248496,0.536473592,3.71E-05,0.724694729,0.002565767,1.274578889,0.02452579,1.184294303,-0.00206531,1.318145275,0.036810397,1.428162018,-0.012320727,1.302275499,-0.000222583,1.507432222,0.0004912,1.57164216,0.004405735,1.52547884,-0.004678285,1.780220668,0.004823539,1.704088052,-0.018720717,1.63076973,-0.004995516,1.817656835,-0.007382667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
