Filename,Shape_R,Shape_C,Size,ARI,ARI_WD,Time_WD,ARI_SS,Time_SS,ARI_WO,Time_WO
PizzaCutter3,1043,38,189137,0.02216631324839428,-0.0016758440812456026,0.8889217376708984,0.022250123017736212,0.493607759475708,-0.011241336217052608,0.849916934967041
PieChart3,1077,38,195602,0.022971371085446286,-0.0016207328463010821,0.8941359519958496,0.021795927470124758,0.508486270904541,-0.0016207328463010821,0.8836081027984619
JapaneseVowels,9961,15,1386971,0.0777103692619733,0.4299162121491541,2.214651346206665,0.025034169737829983,2.1538519859313965,0.028420059618363892,1.2696921825408936
Hill_Valley_without_noise,1212,101,1630738,-1,-1,-1,-0.0005596528804130827,1.1249160766601562,-0.0008095589010101373,0.9570150375366211
Hill_Valley_with_noise,1212,101,839165,0.41030837165202627,-0.00012751613391466036,0.9835340976715088,0.0003273509067955072,0.9359369277954102,0.0036148712235398407,0.9319360256195068
GesturePhaseSegmentationProcessed,9873,33,3556412,0.26481532209000713,0.08260764948028018,2.5089499950408936,0.01953471123181719,7.877919912338257,0.008699080824695582,1.5051658153533936
294_satellite_image,6435,37,1239015,0.1268376029459322,0.4645749584364642,1.5188841819763184,0.2876878069985369,1.491347074508667,0.40351798643489467,0.9992597103118896
1030_ERA,1000,5,21290,0.33295360525885426,0.027672801591184865,0.8769803047180176,0.03316961314615444,0.6945629119873047,0.043934887839862234,0.8746140003204346
1029_LEV,1000,5,20023,0.0770934926917986,0.09016495876078345,0.8948187828063965,-0.000660443591603579,1.0568840503692627,0.06322348416677316,0.8636860847473145
1028_SWD,1000,11,44048,0.19164455322178178,0.08691698747025615,0.9017317295074463,0.10387898299278404,0.5129730701446533,0.09714561146188594,0.8527610301971436
