Filename,Shape_R,Shape_C,Size,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_KM_B_Distance,ARI_KM_B_Distance,Time_KM_B_DistanceRatio,ARI_KM_B_DistanceRatio,Time_KM_B_ADLOF,ARI_KM_B_ADLOF,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_DBS_B_Distance,ARI_DBS_B_Distance,Time_DBS_B_DistanceRatio,ARI_DBS_B_DistanceRatio,Time_DBS_B_ADLOF,ARI_DBS_B_ADLOF,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_HAC_B_Distance,ARI_HAC_B_Distance,Time_HAC_B_DistanceRatio,ARI_HAC_B_DistanceRatio,Time_HAC_B_ADLOF,ARI_HAC_B_ADLOF,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF,Time_AVG_B_Distance,ARI_AVG_B_Distance,Time_AVG_B_DistanceRatio,ARI_AVG_B_DistanceRatio,Time_AVG_B_ADLOF,ARI_AVG_B_ADLOF
Satellite,5100,37,971912,0.7171562512715658,0.21134463618398405,0.33156681060791016,0.40094542548867995,0.9399707317352295,0.24392656752060815,0.16892242431640625,0.06776148201208838,0.17501314481099448,0.06776148201208838,0.16918031374613443,0.06776148201208838,0.7063800493876139,0.5309171271238093,0.3115274906158447,0.36693282333527466,0.9333358605702718,0.37524853240005646,0.1459209124247233,0.009002345135727065,0.1491712729136149,0.009002345135727065,0.148634672164917,0.009002345135727065,0.6894696553548177,0.5295076453273198,0.3023582299550374,0.5966661664940881,0.9050495624542236,0.5962567385376476,0.13672741254170737,0.5962567385376476,0.1406367619832357,0.5962567385376476,0.1358975569407145,0.5962567385376476,0.7634171644846598,0.5295076453273198,0.3703784942626953,0.5966661664940881,0.9570008118947347,0.5962567385376476,0.20377087593078613,0.5962567385376476,0.20662601788838705,0.5962567385376476,0.20408709843953451,0.5962567385376476
Speech,3686,401,13798013,6.557343641916911,-0.013643564078886101,2.161179304122925,-0.006330880620833784,7.102996587753296,0.008817866893201631,1.061015288035075,0.013311480459206715,1.07091228167216,0.013311480459206715,1.0561044216156006,0.013311480459206715,6.5692512194315595,-0.009271086204694983,2.2436960538228354,-0.004890964488458229,7.2040635744730634,-0.005511565587274118,1.04682461420695,-0.0005261304563127477,1.0252797603607178,-0.0005261304563127477,1.0440006256103516,-0.0005261304563127477,6.550930341084798,0.01343040386504145,2.134887377421061,-0.004110658703455441,7.061750014623006,0.013311480459206715,1.0157230695088704,0.013311480459206715,1.0171128908793132,0.013311480459206715,1.0176655451456706,0.013311480459206715,6.634298801422119,-0.0008990286154342964,2.2202933629353843,-0.013620632552749192,6.991353829701741,-0.013643564078886101,1.0660486221313477,-0.013643564078886101,1.0680265426635742,-0.013643564078886101,1.0649363994598389,-0.013643564078886101
Titanic,2201,4,47015,0.17351126670837402,0.029899291596190435,0.1368707815806071,0.029899291596190435,0.24770545959472656,0.029899291596190435,0.07246875762939453,0.029899291596190435,0.0710296630859375,0.029899291596190435,0.0715184211730957,0.029899291596190435,0.15404240290323892,0.1273500604651584,0.11441461245218913,0.1273500604651584,0.2036301294962565,0.1273500604651584,0.04689470926920573,0.1273500604651584,0.048931519190470375,0.1273500604651584,0.047029336293538414,0.1273500604651584,0.1512295405069987,0.029899291596190435,0.1099718411763509,0.029899291596190435,0.34519513448079425,0.029899291596190435,0.0448919932047526,0.029899291596190435,0.04650982220967611,0.029899291596190435,0.04464308420817057,0.029899291596190435,0.2065269947052002,0.029899291596190435,0.1620619297027588,0.029899291596190435,0.28793994585673016,0.029899291596190435,0.09556396802266438,0.029899291596190435,0.09950367609659831,0.029899291596190435,0.09881218274434407,0.029899291596190435
USPS,9298,257,23719532,10.20298949877421,0.43251921593820747,3.2716995080312095,0.0191793142627173,10.630390803019205,0.020412607296036007,1.6150453090667725,0.020412607296036007,1.626461426417033,0.020412607296036007,1.6132510503133137,0.020412607296036007,10.255225022633871,1.2875066804513779e-05,3.3967127005259194,0.0055586842707522075,11.249043623606363,-4.195444371118572e-05,1.5623459815979004,-2.4152376036100348e-05,1.5397265752156575,-2.4152376036100348e-05,1.5321206251780193,-2.4152376036100348e-05,9.884388446807861,0.014365232588694604,3.2497450510660806,0.020412607296036007,10.428593238194784,0.020412607296036007,1.5587395826975505,0.020412607296036007,1.6285351117451985,0.020412607296036007,1.5439457893371582,0.020412607296036007,10.04742463429769,0.020412607296036007,3.4507011572519937,0.020412607296036007,10.559917370478312,0.020412607296036007,1.678261121114095,0.020412607296036007,1.7037653128306072,0.020412607296036007,1.6886789004007976,0.020412607296036007
abalone,4177,9,208293,0.2785681088765462,0.0965414864260541,0.1803112824757894,0.045015039016066544,0.35715556144714355,0.045015039016066544,0.09151260058085124,0.045015039016066544,0.09436313311258952,0.045015039016066544,0.09234428405761719,0.045015039016066544,0.2584835688273112,0.045015039016066544,0.15535291035970053,0.045015039016066544,0.3306395212809245,0.045015039016066544,0.06668567657470703,0.045015039016066544,0.06917985280354817,0.045015039016066544,0.0662688414255778,0.045015039016066544,0.2552596728006999,0.05039274665790871,0.1553192933400472,0.05039274665790871,0.3311913808186849,0.05039274665790871,0.06613461176554362,0.05039274665790871,0.0690294901529948,0.05039274665790871,0.06567144393920898,0.05039274665790871,0.3115738232930501,0.05039274665790871,0.2127664883931478,0.05039274665790871,0.39118194580078125,0.05039274665790871,0.12405665715535481,0.05039274665790871,0.12580092748006186,0.05039274665790871,0.12149866422017415,0.05039274665790871
ada,4147,49,837141,0.6440218289693197,0.11518692225646866,0.3024583657582601,0.01803764698125556,0.8637331326802572,0.0813394642013127,0.13804046312967935,0.0813394642013127,0.14111566543579102,0.0813394642013127,0.13679075241088867,0.0813394642013127,0.6367530028025309,-0.000646541527863896,0.2833402156829834,0.01803764698125556,0.8448139826456705,0.03989743905501893,0.1353334585825602,0.019842512737025298,0.1378513971964518,0.019842512737025298,0.13741103808085123,0.019842512737025298,0.6156160036722819,0.11518692225646866,0.2723250389099121,0.02057320854160101,0.8140868345896403,0.0813394642013127,0.11656967798868816,0.0813394642013127,0.12100084622701009,0.0813394642013127,0.11576978365580241,0.0813394642013127,0.6604750156402588,0.11518692225646866,0.315249760945638,0.02057320854160101,0.8570281664530436,0.0813394642013127,0.16086697578430176,0.0813394642013127,0.16469597816467285,0.0813394642013127,0.16089526812235513,0.0813394642013127
agaricus_lepiota,8145,23,376261,0.3688952128092448,-0.00016719979053524475,0.2502869764963786,0.004899975147917431,1.8915612697601318,0.00026117546415802695,0.12911033630371094,0.0006853989047836822,0.1322044531504313,0.0006853989047836822,0.12706685066223145,0.0006853989047836822,0.33416565259297687,0.0025309642058131882,0.20537288983662924,0.06166335501177183,1.2021136283874512,0.01447117238150915,0.086365540822347,0.003454758849425171,0.0911563237508138,0.003454758849425171,0.08592136700948079,0.003454758849425171,0.34068695704142254,-0.00016719979053524475,0.21162835756937662,0.0003206008428776421,1.833955446879069,-0.00016304797646762823,0.09180347124735515,-0.0005872714170932834,0.09649872779846191,-0.0005872714170932834,0.09131805102030437,-0.0005872714170932834,0.4248055617014567,-0.00016719979053524475,0.29633529980977374,0.0003206008428776421,1.9387457370758057,-0.00016304797646762823,0.18142056465148926,-0.0005872714170932834,0.1820195515950521,-0.0005872714170932834,0.1790782610575358,-0.0005872714170932834
allbp,3772,30,472880,0.43856366475423175,-0.008880314966265563,0.24022404352823892,-0.005206786176362744,0.6646790504455566,-0.006068693874323047,0.12647374471028647,-0.006068693874323047,0.13144485155741373,-0.006068693874323047,0.12094950675964355,-0.006068693874323047,0.42581868171691895,0.0041826537596179846,0.2162144978841146,0.01893367274195736,0.6187208493550619,-0.0058566995564241905,0.10087291399637859,-0.005009539180825672,0.09991590181986491,-0.005009539180825672,0.10092584292093913,-0.005009539180825672,0.41431959470113117,-0.0041348938340377145,0.20276681582132974,-0.005009539180825672,0.6041889190673828,-0.005009539180825672,0.08557295799255371,-0.005009539180825672,0.08793075879414876,-0.005009539180825672,0.08525172869364421,-0.005009539180825672,0.45630184809366864,-0.0032602484872497565,0.2835594018300374,-0.0032602484872497565,0.7132931550343832,-0.0032602484872497565,0.16246326764424643,-0.002385603140461799,0.12596710522969565,-0.002385603140461799,0.13848455746968588,-0.002385603140461799
allhyper,3771,30,254035,0.29046932856241864,-0.009852844868059103,0.18125041325887045,-0.0063603094153360275,0.472453514734904,-0.0038836288890514077,0.09220194816589355,0.001069732163517832,0.09335954984029134,0.001069732163517832,0.09294676780700684,0.001069732163517832,0.24195090929667154,-0.0011386279047780206,0.15291762351989746,-0.01815713328847258,0.5015216668446859,-0.01801811750581754,0.06363677978515625,0.001069732163517832,0.06681299209594727,0.001069732163517832,0.06283299128214519,0.001069732163517832,0.24042057991027832,-0.003749468660057024,0.15015419324239096,-0.017262150902713266,0.4380919138590495,-0.0038836288890514077,0.06156460444132487,-0.0063603094153360275,0.06505401929219563,-0.0063603094153360275,0.06133357683817545,-0.0063603094153360275,0.3021233876546224,-0.003749468660057024,0.21652682622273764,-0.01815713328847258,0.4093535741170247,-0.009045256572613979,0.09581414858500163,-0.009045256572613979,0.10025405883789062,-0.009045256572613979,0.0961626370747884,-0.009045256572613979
allhypo,3770,30,253967,0.26698581377665204,0.04029840870150192,0.1763619581858317,0.029959089729773316,0.39842041333516437,0.02691294567338215,0.09396672248840332,0.026117568941888644,0.09403761227925618,0.026117568941888644,0.09468285242716472,0.026117568941888644,0.2439729372660319,0.024365164807114852,0.15223288536071777,-0.009615395494608029,0.39999890327453613,0.035336514157766584,0.06321191787719727,0.06729661901220417,0.06734712918599446,0.06729661901220417,0.06346980730692546,0.06729661901220417,0.23746498425801596,0.027259097229930116,0.14531556765238443,0.027259097229930116,0.3590371608734131,0.027259097229930116,0.05692760149637858,0.027259097229930116,0.05983297030131022,0.027259097229930116,0.05618858337402344,0.027259097229930116,0.30309708913167316,0.03244208363697639,0.22472325960795084,0.03244208363697639,0.439287265141805,0.03244208363697639,0.12999439239501953,0.03244208363697639,0.14165751139322916,0.03244208363697639,0.1381556193033854,0.03244208363697639
allrep,3772,30,472880,0.4596249262491862,-0.009613560842449291,0.23886521657307944,-0.005818274341809151,0.6270751953125,-0.005283883250085087,0.12403146425882976,-0.004983806480453646,0.12996562321980795,-0.004983806480453646,0.12704388300577799,-0.004983806480453646,0.4244393507639567,-0.0034751296201510954,0.21940485636393228,-0.006281492363538922,0.6314779122670492,-0.012634919140719451,0.10000801086425781,-0.0058840367893479685,0.1027382214864095,-0.0058840367893479685,0.10135189692179362,-0.0058840367893479685,0.406935453414917,-0.004434607535536901,0.20469816525777182,-0.004434607535536901,0.6194961865743002,-0.004434607535536901,0.08986091613769531,-0.004434607535536901,0.0921312967936198,-0.004434607535536901,0.08942945798238118,-0.004434607535536901,0.47475647926330566,-0.004434607535536901,0.26641201972961426,-0.004434607535536901,0.73333207766215,-0.004434607535536901,0.1532742182413737,-0.004434607535536901,0.1565570036570231,-0.004434607535536901,0.15187454223632812,-0.004434607535536901
analcatdata_supreme,4052,8,133837,0.2288354237874349,0.14560171397610827,0.15662089983622232,0.14560171397610827,0.30833085378011066,0.14560171397610827,0.07351024945576985,0.14560171397610827,0.07432818412780762,0.14560171397610827,0.07022651036580403,0.14560171397610827,0.21204328536987305,0.14560171397610827,0.13983885447184244,0.14405523177890195,0.2913796901702881,0.1651949031439304,0.059467156728108726,0.1651949031439304,0.062337795893351235,0.1651949031439304,0.05915975570678711,0.1651949031439304,0.21513652801513672,0.1432819906802988,0.14222963651021323,0.1432819906802988,0.2905459403991699,0.1651949031439304,0.059122562408447266,0.1651949031439304,0.06240169207255045,0.1651949031439304,0.05918145179748535,0.1651949031439304,0.2718762556711833,0.1593385853641006,0.19914166132609049,0.15131028802219967,0.34821557998657227,0.16591889633128742,0.11567989985148112,0.1651949031439304,0.11771098772684734,0.1651949031439304,0.11523628234863281,0.1651949031439304
ann_thyroid,7200,22,529365,0.4449792702992757,-0.020580403642383397,0.2544950644175212,-0.021408743512428722,0.6768937905629476,-0.021408743512428722,0.11661799748738606,-0.021408743512428722,0.12165125211079915,-0.021408743512428722,0.11547732353210449,-0.021408743512428722,0.4176762104034424,-0.021408743512428722,0.23764260609944662,-0.021408743512428722,0.6747109095255533,-0.021408743512428722,0.09744548797607422,-0.021408743512428722,0.0998380978902181,-0.021408743512428722,0.09780065218607585,-0.021408743512428722,0.4158488909403483,-0.021408743512428722,0.24231696128845215,-0.021408743512428722,0.6505609353383383,-0.021408743512428722,0.09059460957845052,-0.021408743512428722,0.09491713841756184,-0.021408743512428722,0.09065763155619304,-0.021408743512428722,0.4765485127766927,-0.021408743512428722,0.28741900126139325,-0.021408743512428722,0.702252467473348,-0.021408743512428722,0.14604640007019043,-0.021408743512428722,0.14941143989562988,-0.021408743512428722,0.14841580390930176,-0.021408743512428722
autoUniv-au1-1000,1000,21,82078,0.19411357243855795,-0.0024805072965863833,0.14938251177469888,0.0007024694783886194,0.347911278406779,-0.0008053591700383799,0.06507285435994466,-0.001648360678200236,0.06699387232462566,-0.001648360678200236,0.06497891743977864,-0.001648360678200236,0.18819443384806314,-0.0016375057884245277,0.13546204566955566,0.017682963275173137,0.3249884446461995,-0.0073200030349488965,0.05885704358418783,-0.004144800533358679,0.061638832092285156,-0.004144800533358679,0.06101616223653158,-0.004144800533358679,0.17601648966471353,-0.001648360678200236,0.12022240956624348,0.008433141340841067,0.3060743808746338,-0.0012268599241193078,0.04601494471232096,-0.001648360678200236,0.047475576400756836,-0.001648360678200236,0.04558706283569336,-0.001648360678200236,0.21349374453226724,-0.001648360678200236,0.15519428253173828,0.0006178497099194273,0.35687748591105145,-0.001648360678200236,0.08054296175638835,-0.001648360678200236,0.08215769131978352,-0.001648360678200236,0.08077883720397949,-0.001648360678200236
autoUniv-au4-2500,2500,101,1180009,0.8934113184611002,-0.0003439511114088479,0.3949158986409505,-0.0005173688895553054,1.1930664380391438,-6.02931275527819e-05,0.1847673257191976,-6.02931275527819e-05,0.18353398640950522,-6.02931275527819e-05,0.18312470118204752,-6.02931275527819e-05,0.8860639731089274,0.000240821273303848,0.36232725779215497,-0.000999791510777848,1.0616775353749592,0.0006243138028042074,0.16429845492045084,0.001070408918654396,0.1664416790008545,0.001070408918654396,0.1651949087778727,0.001070408918654396,0.8603004614512125,-0.0003638163751322086,0.36031238238016766,0.0005123190195177714,1.0478681723276775,-0.00039421529874757795,0.15036749839782715,-0.0004018985771032779,0.15474987030029297,-0.0004018985771032779,0.15144777297973633,-0.0004018985771032779,0.9383209546407064,-0.0001360794087652113,0.4245128631591797,0.000620715036303338,1.1973402500152588,-6.02931275527819e-05,0.2180178165435791,-6.02931275527819e-05,0.22306950887044272,-6.02931275527819e-05,0.219087282816569,-6.02931275527819e-05
autoUniv-au6-1000,1000,41,228983,0.33899275461832684,0.00011672014589864425,0.18358834584554037,-1.8973081671807104e-05,0.8677879969278971,0.0024813325873954007,0.09256776173909505,0.0024813325873954007,0.0925294558207194,0.0024813325873954007,0.0907270113627116,0.0024813325873954007,0.28603259722391766,9.5837691997443e-05,0.16752243041992188,0.0015588530008597784,0.45698849360148114,0.0014238641115466655,0.07294011116027832,0.00013407846675268578,0.0769635836283366,0.00013407846675268578,0.07549587885538737,0.00013407846675268578,0.26502831776936847,-0.0003183303118725616,0.1545255184173584,-0.0007336996482857801,0.8999057610829672,-0.0003183303118725616,0.060057481129964195,-0.0003183303118725616,0.06154680252075195,-0.0003183303118725616,0.05813765525817871,-0.0003183303118725616,0.29782358805338544,-0.0003183303118725616,0.186477263768514,0.0003246795172851403,0.45394158363342285,0.0019312317161264067,0.12147903442382812,0.0016561812804919097,0.11995196342468262,0.0016561812804919097,0.12030402819315593,0.0016561812804919097
