Name,Time,Memory_Physical,Memory_Virtual
python3.11,1685676086.925239,13642.6984375,68337.1109375
python3.11,1685676096.9827,14747.252734375,69873.1109375
python3.11,1685676107.059454,15910.7484375,71485.9109375
python3.11,1685676117.123831,17093.815625,73175.5109375
python3.11,1685676127.188575,18204.716015625,74724.3109375
python3.11,1685676137.257819,19223.74140625,76209.1109375
python3.11,1685676147.325231,20188.56484375,77578.7109375
python3.11,1685676157.383856,20919.713671875,78922.7109375
python3.11,1685676167.460902,20788.1328125,80279.5109375
python3.11,1685676177.528961,20619.546484375,81713.1109375
python3.11,1685676187.6058471,20418.2328125,83146.7109375
python3.11,1685676197.705434,19815.663671875,84503.5109375
python3.11,1685676207.815296,18799.95703125,85681.1109375
python3.11,1685676217.889944,18659.790234375,87076.3109375
python3.11,1685676227.967474,18361.258984375,88689.1109375
python3.11,1685676238.040172,18156.5296875,90084.3109375
python3.11,1685676248.1052082,17984.104296875,91530.7109375
